,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
t2_wavelet-HH_glcm_SumEntropy,0.5234757865937072,>,1.6424739942973432,0.5223529411764706,0.5237209302325581,mann-whitney U-test,0.15597857792699854
t2_wavelet2-HL_glcm_ClusterShade,0.5234757865937072,>,-7.560178936004536,0.5176470588235295,0.518139534883721,mann-whitney U-test,0.15597857792699854
dwi_log-sigma-2-mm-3D_glcm_Idn,0.5234714090287278,<,0.9891866171282826,0.521860465116279,0.52,mann-whitney U-test,0.1560557538893673
t2_wavelet2-HL_ngtdm_Contrast,0.5234451436388509,>,0.0011868094333679,0.5152941176470588,0.5153488372093022,mann-whitney U-test,0.1565194181751381
t2_square_glcm_Autocorrelation,0.5234407660738714,>,6.531365633535098,0.5129411764705882,0.5125581395348837,mann-whitney U-test,0.15659679702567078
adc_original_glcm_DifferenceEntropy,0.523436388508892,>,3.040829392340111,0.5129411764705882,0.5097674418604652,mann-whitney U-test,0.1566742048820625
dwi_wavelet-HH_glszm_LargeAreaEmphasis,0.5234276333789329,<,190960.5316088161,0.5181395348837209,0.5176470588235293,mann-whitney U-test,0.15682910763423213
adc_log-sigma-2-mm-3D_glcm_DifferenceVariance,0.5234232558139535,<,3.884991433775708,0.521860465116279,0.52,mann-whitney U-test,0.15690660254090977
dwi_wavelet2-LH_gldm_LargeDependenceHighGrayLevelEmphasis,0.5234101231190151,<,29766.826435232,0.5237209302325582,0.5247058823529411,mann-whitney U-test,0.1571392614486693
adc_log-sigma-2-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.5233969904240766,<,870.1265676252902,0.5144186046511627,0.5152941176470589,mann-whitney U-test,0.15737218175229484
t2_wavelet-LH_glcm_SumSquares,0.5233794801641587,<,1.716440656394861,0.5079069767441861,0.5058823529411764,mann-whitney U-test,0.15768314902660718
dwi_wavelet-HH_firstorder_90Percentile,0.5233729138166895,>,10.991038874313226,0.5129411764705882,0.5125581395348837,mann-whitney U-test,0.1577998816991263
adc_wavelet2-LH_gldm_LargeDependenceHighGrayLevelEmphasis,0.5233707250341997,<,19686.177395798222,0.5246511627906977,0.5223529411764706,mann-whitney U-test,0.15783880713413734
dwi_wavelet-HL_glcm_Imc1,0.5233510259917921,>,-0.0790668320633523,0.4988235294117647,0.4976744186046511,mann-whitney U-test,0.15818946342521412
dwi_wavelet2-LH_glszm_ZoneVariance,0.523351025991792,<,10813.311841564851,0.5227906976744187,0.5223529411764706,mann-whitney U-test,0.15818946342521412
dwi_wavelet2-LH_glszm_LargeAreaEmphasis,0.5233400820793433,<,10901.4159225959,0.5237209302325582,0.5247058823529411,mann-whitney U-test,0.1583845272200407
adc_squareroot_glrlm_RunPercentage,0.5233324213406293,>,0.8292632354593338,0.508235294117647,0.5079069767441861,mann-whitney U-test,0.15852117983134117
dwi_wavelet-HL_glcm_Id,0.5233203830369357,<,0.7094239713691706,0.52,0.52,mann-whitney U-test,0.15873610091694135
adc_square_gldm_GrayLevelNonUniformity,0.523318194254446,<,113780.63911450868,0.5190697674418605,0.52,mann-whitney U-test,0.15877520109588006
dwi_wavelet-LH_firstorder_90Percentile,0.5233072503419973,>,30.347443326514384,0.5223529411764706,0.521860465116279,mann-whitney U-test,0.1589708113456999
dwi_wavelet2-HL_firstorder_Maximum,0.5233028727770178,<,789.3389300407024,0.49953488372093025,0.5011764705882353,mann-whitney U-test,0.159049106490605
t2_logarithm_firstorder_Range,0.5232875512995896,<,948.3374932186108,0.5116279069767442,0.5105882352941176,mann-whitney U-test,0.15932336929920932
adc_logarithm_glcm_Contrast,0.5232853625170999,<,205.3043453071856,0.521860465116279,0.5223529411764706,mann-whitney U-test,0.15936257889054994
adc_log-sigma-0-6-mm-3D_firstorder_Mean,0.5232787961696306,>,-0.0332248056763737,0.5247058823529411,0.5255813953488372,mann-whitney U-test,0.1594802514645417
adc_exponential_glszm_SmallAreaEmphasis,0.523267852257182,>,0.6584790281795867,0.5270588235294118,0.5311627906976744,mann-whitney U-test,0.15967651846143127
t2_squareroot_glszm_GrayLevelVariance,0.523259097127223,<,208.72068328421008,0.5060465116279069,0.5105882352941176,mann-whitney U-test,0.159833663543532
adc_wavelet-HL_firstorder_Energy,0.5232547195622435,<,11238400874.77597,0.5013953488372093,0.5011764705882353,mann-whitney U-test,0.1599122799275502
dwi_log-sigma-3-mm-3D_glcm_Imc1,0.5232481532147742,>,-0.3626885446948419,0.5223529411764706,0.5255813953488372,mann-whitney U-test,0.16003025932238368
dwi_wavelet2-LH_glcm_Idn,0.5232350205198358,<,0.9858340588647678,0.5162790697674419,0.5152941176470589,mann-whitney U-test,0.1602664155261312
adc_logarithm_gldm_DependenceNonUniformityNormalized,0.5232175102599179,>,0.2296605300720397,0.5129411764705882,0.5125581395348837,mann-whitney U-test,0.16058170012845352
adc_exponential_glszm_GrayLevelNonUniformityNormalized,0.5232153214774281,<,0.1025613906220646,0.5190697674418605,0.5176470588235293,mann-whitney U-test,0.16062114363823032
dwi_wavelet2-HL_glcm_Idm,0.5232131326949384,<,0.7020092392558259,0.5162790697674419,0.5152941176470589,mann-whitney U-test,0.1606605944690107
adc_log-sigma-2-mm-3D_glrlm_ShortRunEmphasis,0.5232131326949384,>,0.7997062528699858,0.5129411764705882,0.5134883720930232,mann-whitney U-test,0.1606605944690107
