Fold,Repeat,train_auc,train_f1,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_balanced_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy,Ensemble
2,1,0.7189846783380996,0.5167528873885713,0.7026016746411483,0.28414340552544853,0.2834810505138382,0.4723618090452261,0.6414155615623243,0.7211155378486056,0.6375642063045314,0.44976076555023925,0.8253676470588235,0.4973544973544973,0.7960992907801419,"[0.7960992907801419, 0.4973544973544973]","[0.8253676470588235, 0.44976076555023925]","[0.8104693140794224, 0.4723618090452261]","[0.8253676470588235, 0.44976076555023925]",Naive Bayes + SVM + Naive Bayes
1,1,0.7432231564874754,0.5427410726745538,0.7389359698681732,0.3533910288105315,0.33640836408364083,0.5666666666666667,0.6606918238993711,0.6867469879518072,0.6931497175141244,0.7083333333333334,0.6779661016949152,0.4722222222222222,0.851063829787234,"[0.851063829787234, 0.4722222222222222]","[0.6779661016949152, 0.7083333333333334]","[0.7547169811320755, 0.5666666666666667]","[0.6779661016949152, 0.7083333333333334]",Naive Bayes + SVM + KNN
2,1,0.7647375090093232,0.5771216000910436,0.7096687658316915,0.29849929095116445,0.2794044554565619,0.5257352941176471,0.6287720129631895,0.6573705179282868,0.6656346749226006,0.6842105263157895,0.6470588235294118,0.42686567164179107,0.8421052631578947,"[0.8421052631578947, 0.42686567164179107]","[0.6470588235294118, 0.6842105263157895]","[0.7318087318087318, 0.5257352941176471]","[0.6470588235294118, 0.6842105263157895]",Naive Bayes + SVM + KNN
1,1,0.7859833825874847,0.6562497710846351,0.7787368347632,0.40367913277591866,0.38856070609493365,0.596958174904943,0.6889749552210664,0.7161981258366801,0.7193581293157565,0.7268518518518519,0.711864406779661,0.5064516129032258,0.8649885583524027,"[0.8649885583524027, 0.5064516129032258]","[0.711864406779661, 0.7268518518518519]","[0.78099173553719, 0.596958174904943]","[0.711864406779661, 0.7268518518518519]",Naive Bayes + SVM + Gradient Boosting
2,1,0.7977290693078515,0.6635749012182578,0.7294275963974106,0.31745510498496,0.2982606556277072,0.5370370370370371,0.6391189325971935,0.6679946879150066,0.6759340698001688,0.69377990430622,0.6580882352941176,0.4380664652567976,0.8483412322274881,"[0.8483412322274881, 0.4380664652567976]","[0.6580882352941176, 0.69377990430622]","[0.7412008281573499, 0.5370370370370371]","[0.6580882352941176, 0.69377990430622]",Naive Bayes + SVM + Gradient Boosting
1,1,0.7440337977296182,0.5611506044821869,0.7782485875706215,0.277022478097134,0.21609912485919758,0.5281385281385281,0.5599494138819981,0.5622489959839357,0.6467749529190208,0.8472222222222222,0.4463276836158192,0.3836477987421384,0.8777777777777778,"[0.8777777777777778, 0.3836477987421384]","[0.4463276836158192, 0.8472222222222222]","[0.5917602996254682, 0.5281385281385281]","[0.4463276836158192, 0.8472222222222222]",Naive Bayes + Logistic Regression + SVM
2,1,0.7698873543977122,0.5916411201429632,0.7334822685054883,0.23215893896193804,0.1891389189824182,0.4954128440366973,0.5540444501873627,0.5617529880478087,0.6274495144947931,0.7751196172248804,0.4797794117647059,0.36404494382022473,0.8474025974025974,"[0.8474025974025974, 0.36404494382022473]","[0.4797794117647059, 0.7751196172248804]","[0.6126760563380281, 0.4954128440366973]","[0.4797794117647059, 0.7751196172248804]",Naive Bayes + Logistic Regression + SVM
1,1,0.7411826273571629,0.5569305551480609,0.7819365976145637,0.26022354516685153,0.19110563459168806,0.5193370165745856,0.5336944823132668,0.5341365461847389,0.6338669177652229,0.8703703703703703,0.3973634651600753,0.3700787401574803,0.8828451882845189,"[0.8828451882845189, 0.3700787401574803]","[0.3973634651600753, 0.8703703703703703]","[0.548051948051948, 0.5193370165745856]","[0.3973634651600753, 0.8703703703703703]",Naive Bayes + Logistic Regression + Logistic Regression
2,1,0.7679445374439097,0.5911388095140703,0.7413893188854489,0.23299299965726464,0.18266026222557508,0.4963072378138848,0.542484137604168,0.547144754316069,0.626178581480439,0.8038277511961722,0.4485294117647059,0.358974358974359,0.856140350877193,"[0.856140350877193, 0.358974358974359]","[0.4485294117647059, 0.8038277511961722]","[0.5886610373944512, 0.4963072378138848]","[0.4485294117647059, 0.8038277511961722]",Naive Bayes + Logistic Regression + Logistic Regression
1,1,0.793201461206492,0.6764025023427805,0.7803933877380206,0.28168562476240927,0.2209282113679818,0.5304347826086957,0.563724853990915,0.5662650602409639,0.6495998116760828,0.8472222222222222,0.4519774011299435,0.3860759493670886,0.8791208791208791,"[0.8791208791208791, 0.3860759493670886]","[0.4519774011299435, 0.8472222222222222]","[0.5970149253731343, 0.5304347826086957]","[0.4519774011299435, 0.8472222222222222]",Naive Bayes + Logistic Regression + Random Forest
2,1,0.8099977331380345,0.6943134126886735,0.734836757669575,0.2473280907640775,0.20213747048550934,0.5030674846625767,0.5618381919800003,0.5697211155378487,0.6359106740782438,0.784688995215311,0.48713235294117646,0.37020316027088035,0.8548387096774194,"[0.8548387096774194, 0.37020316027088035]","[0.48713235294117646, 0.784688995215311]","[0.6206088992974239, 0.5030674846625767]","[0.48713235294117646, 0.784688995215311]",Naive Bayes + Logistic Regression + Random Forest
1,1,0.7022806431184914,0.5166802801205582,0.7513252423798563,0.3398160075387541,0.29129553412371767,0.5615141955835962,0.6191291908150539,0.6278447121820616,0.6860483364720653,0.8240740740740741,0.5480225988700564,0.4258373205741627,0.8844984802431611,"[0.8844984802431611, 0.4258373205741627]","[0.5480225988700564, 0.8240740740740741]","[0.6767441860465117, 0.5615141955835962]","[0.5480225988700564, 0.8240740740740741]",Naive Bayes + Logistic Regression + Naive Bayes
2,1,0.7307127827764991,0.5297780333195345,0.7114234449760765,0.24632826091115212,0.22764156418708048,0.4955116696588869,0.5997052552720146,0.6268260292164675,0.6371288347875035,0.6602870813397129,0.6139705882352942,0.39655172413793105,0.8246913580246914,"[0.8246913580246914, 0.39655172413793105]","[0.6139705882352942, 0.6602870813397129]","[0.7038988408851422, 0.4955116696588869]","[0.6139705882352942, 0.6602870813397129]",Naive Bayes + Logistic Regression + Naive Bayes
1,1,0.7501891007599212,0.5487624656118346,0.7474018274394922,0.2899482648749649,0.23417740176281576,0.5349182763744428,0.5768379445209607,0.5809906291834003,0.6558380414312618,0.8333333333333334,0.4783427495291902,0.3938730853391685,0.8758620689655172,"[0.8758620689655172, 0.3938730853391685]","[0.4783427495291902, 0.8333333333333334]","[0.6187576126674786, 0.5349182763744428]","[0.4783427495291902, 0.8333333333333334]",Naive Bayes + Logistic Regression + KNN
2,1,0.7764656134477227,0.5901467460220068,0.7191106107514776,0.23898801101838793,0.2039335690907802,0.49759229534510435,0.5715594545808195,0.5843293492695883,0.6327619265409513,0.7416267942583732,0.5238970588235294,0.3743961352657005,0.8407079646017699,"[0.8407079646017699, 0.3743961352657005]","[0.5238970588235294, 0.7416267942583732]","[0.6455266138165345, 0.49759229534510435]","[0.5238970588235294, 0.7416267942583732]",Naive Bayes + Logistic Regression + KNN
1,1,0.7929493268599305,0.662271164021916,0.7886935900118575,0.3112414314753935,0.25220807609369933,0.5454545454545454,0.5874295813542472,0.5917001338688086,0.6674905838041432,0.8472222222222222,0.487758945386064,0.4021978021978022,0.886986301369863,"[0.886986301369863, 0.4021978021978022]","[0.487758945386064, 0.8472222222222222]","[0.6294046172539489, 0.5454545454545454]","[0.487758945386064, 0.8472222222222222]",Naive Bayes + Logistic Regression + Gradient Boosting
2,1,0.8094571737462509,0.6766000471492211,0.7349598930481283,0.2540076569876398,0.21147129194530778,0.50625,0.5706769630484989,0.5803452855245684,0.6403171615536167,0.7751196172248804,0.5055147058823529,0.37587006960556846,0.8540372670807453,"[0.8540372670807453, 0.37587006960556846]","[0.5055147058823529, 0.7751196172248804]","[0.6351039260969977, 0.50625]","[0.5055147058823529, 0.7751196172248804]",Naive Bayes + Logistic Regression + Gradient Boosting
1,1,0.8236613425274415,0.7113063677220625,0.7663737183511194,0.3748250855358728,0.3534212389977406,0.5807622504537205,0.6678996830211339,0.6907630522088354,0.7055869428750785,0.7407407407407407,0.6704331450094162,0.47761194029850745,0.8640776699029126,"[0.8640776699029126, 0.47761194029850745]","[0.6704331450094162, 0.7407407407407407]","[0.7550371155885471, 0.5807622504537205]","[0.6704331450094162, 0.7407407407407407]",Naive Bayes + Random Forest + SVM
2,1,0.8417788472716282,0.7304311557301517,0.7233323951590205,0.3032655205225255,0.27673512556794266,0.5307557117750439,0.6229018686943523,0.6454183266932271,0.6691484309034619,0.722488038277512,0.6158088235294118,0.41944444444444445,0.8524173027989822,"[0.8524173027989822, 0.41944444444444445]","[0.6158088235294118, 0.722488038277512]","[0.7150480256136607, 0.5307557117750439]","[0.6158088235294118, 0.722488038277512]",Naive Bayes + Random Forest + SVM
1,1,0.8208101721549864,0.7070863183879363,0.7702796958917486,0.3398160075387541,0.29129553412371767,0.5615141955835962,0.6191291908150539,0.6278447121820616,0.6860483364720653,0.8240740740740741,0.5480225988700564,0.4258373205741627,0.8844984802431611,"[0.8844984802431611, 0.4258373205741627]","[0.5480225988700564, 0.8240740740740741]","[0.6767441860465117, 0.5615141955835962]","[0.5480225988700564, 0.8240740740740741]",Naive Bayes + Random Forest + Logistic Regression
2,1,0.8398360303178257,0.7299288451012589,0.7359977483816493,0.2803740817751525,0.237902941087466,0.5199362041467305,0.5887508096956633,0.600265604249668,0.6555771531100478,0.7799043062200957,0.53125,0.38995215311004783,0.8626865671641791,"[0.8626865671641791, 0.38995215311004783]","[0.53125, 0.7799043062200957]","[0.6575654152445961, 0.5199362041467305]","[0.53125, 0.7799043062200957]",Naive Bayes + Random Forest + Logistic Regression
1,1,0.8728290060043156,0.8265582655826558,0.7655628792634442,0.3962968401458564,0.3743366122435182,0.5938069216757741,0.678914042848469,0.7014725568942436,0.7172394852479598,0.7546296296296297,0.67984934086629,0.4894894894894895,0.8719806763285024,"[0.8719806763285024, 0.4894894894894895]","[0.67984934086629, 0.7546296296296297]","[0.764021164021164, 0.5938069216757741]","[0.67984934086629, 0.7546296296296297]",Naive Bayes + Random Forest + Random Forest
2,1,0.8818892260119505,0.8331034482758621,0.7271363988179003,0.29248615842593434,0.26393485161395813,0.5250431778929189,0.614193649356384,0.6347941567065073,0.6632687165775402,0.7272727272727273,0.5992647058823529,0.41081081081081083,0.8511749347258486,"[0.8511749347258486, 0.41081081081081083]","[0.5992647058823529, 0.7272727272727273]","[0.703344120819849, 0.5250431778929189]","[0.5992647058823529, 0.7272727272727273]",Naive Bayes + Random Forest + Random Forest
1,1,0.7819081879163149,0.6668360433604336,0.7384215665759922,0.32577360885082185,0.3135728681631802,0.5475285171102662,0.6508303742576125,0.6813922356091031,0.6770244821092278,0.6666666666666666,0.687382297551789,0.4645161290322581,0.8352402745995423,"[0.8352402745995423, 0.4645161290322581]","[0.687382297551789, 0.6666666666666666]","[0.7541322314049587, 0.5475285171102662]","[0.687382297551789, 0.6666666666666666]",Naive Bayes + Random Forest + Naive Bayes
2,1,0.802604275650415,0.6685680689067232,0.6994265409513087,0.31731248504541143,0.3172509393989591,0.5094339622641509,0.6585986816866041,0.7237715803452855,0.6600276175063327,0.5167464114832536,0.8033088235294118,0.5023255813953489,0.8122676579925651,"[0.8122676579925651, 0.5023255813953489]","[0.8033088235294118, 0.5167464114832536]","[0.8077634011090573, 0.5094339622641509]","[0.8033088235294118, 0.5167464114832536]",Naive Bayes + Random Forest + Naive Bayes
1,1,0.8298166455577446,0.69891822885171,0.736111111111111,0.35524346235124243,0.3384531180515171,0.5677179962894249,0.6618694693489009,0.6880856760374833,0.6940913370998116,0.7083333333333334,0.67984934086629,0.47368421052631576,0.8514150943396226,"[0.8514150943396226, 0.47368421052631576]","[0.67984934086629, 0.7083333333333334]","[0.7560209424083769, 0.5677179962894249]","[0.67984934086629, 0.7083333333333334]",Naive Bayes + Random Forest + KNN
2,1,0.8483571063216386,0.7289367816091955,0.7069070151984238,0.2873162350532452,0.2681674901240545,0.5191956124314442,0.6224758041302163,0.650730411686587,0.6595658598367576,0.6794258373205742,0.6397058823529411,0.42011834319526625,0.8385542168674699,"[0.8385542168674699, 0.42011834319526625]","[0.6397058823529411, 0.6794258373205742]","[0.7257559958289885, 0.5191956124314442]","[0.6397058823529411, 0.6794258373205742]",Naive Bayes + Random Forest + KNN
1,1,0.872576871657754,0.8124269272617913,0.7734445839436423,0.4192162305795875,0.4058530423187592,0.6061776061776062,0.6985806063674916,0.7269076305220884,0.7268910860012555,0.7268518518518519,0.7269303201506592,0.5198675496688742,0.8674157303370786,"[0.8674157303370786, 0.5198675496688742]","[0.7269303201506592, 0.7268518518518519]","[0.7909836065573771, 0.6061776061776062]","[0.7269303201506592, 0.7268518518518519]",Naive Bayes + Random Forest + Gradient Boosting
2,1,0.8813486666201671,0.8153900827364096,0.727334294962004,0.2992415533751003,0.27929802259365066,0.526508226691042,0.6282176169951561,0.6560424966799469,0.6661887841260907,0.6889952153110048,0.6433823529411765,0.4260355029585799,0.8433734939759037,"[0.8433734939759037, 0.4260355029585799]","[0.6433823529411765, 0.6889952153110048]","[0.7299270072992701, 0.526508226691042]","[0.6433823529411765, 0.6889952153110048]",Naive Bayes + Random Forest + Gradient Boosting
1,1,0.6968568228726898,0.5384498798724521,0.7659857362070168,0.2222975731410707,0.16049794375903081,0.5027322404371585,0.5125209758616238,0.5127175368139224,0.613308223477715,0.8518518518518519,0.3747645951035782,0.35658914728682173,0.8614718614718615,"[0.8614718614718615, 0.35658914728682173]","[0.3747645951035782, 0.8518518518518519]","[0.5223097112860893, 0.5027322404371585]","[0.3747645951035782, 0.8518518518518519]",Naive Bayes + Naive Bayes + SVM
2,1,0.7266832903210806,0.5647008186515001,0.7217800098508302,0.20059998720812597,0.15133004558021368,0.4813753581661891,0.5166777780929955,0.5192563081009296,0.6068771108922038,0.8038277511961722,0.4099264705882353,0.34355828220858897,0.8446969696969697,"[0.8446969696969697, 0.34355828220858897]","[0.4099264705882353, 0.8038277511961722]","[0.551980198019802, 0.4813753581661891]","[0.4099264705882353, 0.8038277511961722]",Naive Bayes + Naive Bayes + SVM
1,1,0.6940056525002345,0.5342298305383261,0.7632262676989607,0.22237789858191012,0.15915633303808685,0.5027173913043478,0.509933893541356,0.5100401606425703,0.6127981795354677,0.8564814814814815,0.3691148775894539,0.3557692307692308,0.8634361233480177,"[0.8634361233480177, 0.3557692307692308]","[0.3691148775894539, 0.8564814814814815]","[0.5171503957783641, 0.5027173913043478]","[0.3691148775894539, 0.8564814814814815]",Naive Bayes + Naive Bayes + Logistic Regression
2,1,0.7247404733672781,0.5641985080226072,0.7324444131719673,0.20694461346179577,0.15370269736192077,0.48441926345609065,0.5147096317280453,0.5166002656042497,0.6094585561497327,0.8181818181818182,0.4007352941176471,0.3440643863179074,0.8515625,"[0.8515625, 0.3440643863179074]","[0.4007352941176471, 0.8181818181818182]","[0.545, 0.48441926345609065]","[0.4007352941176471, 0.8181818181818182]",Naive Bayes + Naive Bayes + Logistic Regression
1,1,0.7460244863495636,0.6537017777330455,0.7711864406779662,0.2158939391678409,0.1572193706761883,0.5,0.512402088772846,0.5127175368139224,0.6105618330194601,0.8425925925925926,0.3785310734463277,0.35546875,0.8553191489361702,"[0.8553191489361702, 0.35546875]","[0.3785310734463277, 0.8425925925925926]","[0.5248041775456919, 0.5]","[0.3785310734463277, 0.8425925925925926]",Naive Bayes + Naive Bayes + Random Forest
2,1,0.7667936690614029,0.6673731111972104,0.7254608781311567,0.1959398253752868,0.14809712738073355,0.47919655667144906,0.5152472276558728,0.5179282868525896,0.604484766394596,0.7990430622009569,0.4099264705882353,0.3422131147540984,0.8415094339622642,"[0.8415094339622642, 0.3422131147540984]","[0.4099264705882353, 0.7990430622009569]","[0.5512978986402967, 0.47919655667144906]","[0.4099264705882353, 0.7990430622009569]",Naive Bayes + Naive Bayes + Random Forest
1,1,0.655103668261563,0.49397955551082334,0.7293541187138174,0.23183124437518557,0.1681051283479036,0.5068493150684932,0.5178225632934088,0.5180722891566265,0.6184478970495919,0.8564814814814815,0.3804143126177024,0.35992217898832685,0.8669527896995708,"[0.8669527896995708, 0.35992217898832685]","[0.3804143126177024, 0.8564814814814815]","[0.5287958115183246, 0.5068493150684932]","[0.3804143126177024, 0.8564814814814815]",Naive Bayes + Naive Bayes + Naive Bayes
2,1,0.6875087186998674,0.5028377318280715,0.6947825781030117,0.19749399917520474,0.14955603671510853,0.47988505747126436,0.5164857386121754,0.5192563081009296,0.6054038840416549,0.7990430622009569,0.4117647058823529,0.34291581108829566,0.8421052631578947,"[0.8421052631578947, 0.34291581108829566]","[0.4117647058823529, 0.7990430622009569]","[0.5530864197530864, 0.47988505747126436]","[0.4117647058823529, 0.7990430622009569]",Naive Bayes + Naive Bayes + Naive Bayes
1,1,0.7030121259029927,0.5260617410020997,0.7212457278370649,0.2238783703797616,0.1619892637610213,0.5034199726402189,0.5138331842231239,0.5140562248995983,0.6142498430634024,0.8518518518518519,0.3766478342749529,0.3572815533980582,0.8620689655172413,"[0.8620689655172413, 0.3572815533980582]","[0.3766478342749529, 0.8518518518518519]","[0.5242463958060288, 0.5034199726402189]","[0.3766478342749529, 0.8518518518518519]",Naive Bayes + Naive Bayes + KNN
2,1,0.7332615493710911,0.5632064445305437,0.6998047424711511,0.20214979584995285,0.15279080711968274,0.48206599713055953,0.5179180418285678,0.5205843293492696,0.6077962285392626,0.8038277511961722,0.4117647058823529,0.3442622950819672,0.8452830188679246,"[0.8452830188679246, 0.3442622950819672]","[0.4117647058823529, 0.8038277511961722]","[0.553770086526576, 0.48206599713055953]","[0.4117647058823529, 0.8038277511961722]",Naive Bayes + Naive Bayes + KNN
1,1,0.7457723520030021,0.639570439412181,0.7709248796819419,0.21908398151785508,0.1588618519962136,0.5013698630136987,0.5124650362188912,0.5127175368139224,0.6119350282485876,0.8472222222222222,0.3766478342749529,0.3560311284046693,0.8583690987124464,"[0.8583690987124464, 0.3560311284046693]","[0.3766478342749529, 0.8472222222222222]","[0.5235602094240838, 0.5013698630136987]","[0.3766478342749529, 0.8472222222222222]",Naive Bayes + Naive Bayes + Gradient Boosting
2,1,0.7662531096696195,0.6496597456577579,0.7249859273853081,0.2068153429406577,0.15601882985877602,0.48424068767908307,0.5193480666118188,0.5219123505976095,0.6101885730368702,0.8086124401913876,0.4117647058823529,0.3456032719836401,0.8484848484848485,"[0.8484848484848485, 0.3456032719836401]","[0.4117647058823529, 0.8086124401913876]","[0.5544554455445545, 0.48424068767908307]","[0.4117647058823529, 0.8086124401913876]",Naive Bayes + Naive Bayes + Gradient Boosting
1,1,0.7717509850830284,0.5567874172847446,0.7451349654739485,0.3332652812045098,0.31423464742184604,0.5553539019963702,0.6477723910830208,0.6720214190093708,0.6827919020715632,0.7083333333333334,0.6572504708097928,0.45671641791044776,0.8470873786407767,"[0.8470873786407767, 0.45671641791044776]","[0.6572504708097928, 0.7083333333333334]","[0.7401908801696713, 0.5553539019963702]","[0.6572504708097928, 0.7083333333333334]",Naive Bayes + KNN + SVM
2,1,0.7902237218385993,0.58260506877363,0.7064276667604841,0.2786839736653313,0.25884193593406835,0.5144927536231884,0.6167851608786801,0.6440903054448871,0.6549702716014636,0.6794258373205742,0.6305147058823529,0.4139941690962099,0.8365853658536585,"[0.8365853658536585, 0.4139941690962099]","[0.6305147058823529, 0.6794258373205742]","[0.7190775681341719, 0.5144927536231884]","[0.6305147058823529, 0.6794258373205742]",Naive Bayes + KNN + SVM
1,1,0.7688998147105733,0.5525673679506186,0.7536967287438097,0.3148242391743609,0.2775351161109888,0.5481239804241436,0.6168542717103691,0.6291834002677377,0.6732580037664784,0.7777777777777778,0.568738229755179,0.42317380352644834,0.8628571428571429,"[0.8628571428571429, 0.42317380352644834]","[0.568738229755179, 0.7777777777777778]","[0.6855845629965948, 0.5481239804241436]","[0.568738229755179, 0.7777777777777778]",Naive Bayes + KNN + Logistic Regression
2,1,0.7882809048847969,0.5821027581447372,0.7252761750633268,0.28627591594877416,0.24798380201243575,0.5228758169934641,0.5981269465280519,0.6122177954847278,0.6594295313819307,0.7655502392344498,0.5533088235294118,0.3970223325062035,0.86,"[0.86, 0.3970223325062035]","[0.5533088235294118, 0.7655502392344498]","[0.6733780760626398, 0.5228758169934641]","[0.5533088235294118, 0.7655502392344498]",Naive Bayes + KNN + Logistic Regression
1,1,0.8209186485599025,0.6720393151453381,0.746573550952082,0.34785730375913126,0.3303033398018589,0.56353591160221,0.6571622775676664,0.6827309236947792,0.6903248587570622,0.7083333333333334,0.672316384180791,0.46788990825688076,0.85,"[0.85, 0.46788990825688076]","[0.672316384180791, 0.7083333333333334]","[0.750788643533123, 0.56353591160221]","[0.672316384180791, 0.7083333333333334]",Naive Bayes + KNN + Random Forest
2,1,0.8303341005789217,0.6852773613193404,0.7119555657191106,0.28040462986597203,0.26069785656764,0.515426497277677,0.6179226727226081,0.6454183266932271,0.6558893892485224,0.6794258373205742,0.6323529411764706,0.4152046783625731,0.8369829683698297,"[0.8369829683698297, 0.4152046783625731]","[0.6323529411764706, 0.6794258373205742]","[0.7204188481675393, 0.515426497277677]","[0.6323529411764706, 0.6794258373205742]",Naive Bayes + KNN + Random Forest
1,1,0.7299978304719016,0.5123170929231158,0.7303654878984446,0.2910612242191751,0.27821125356614995,0.5271028037383177,0.631643164121505,0.6613119143239625,0.6587806026365348,0.6527777777777778,0.664783427495292,0.44200626959247646,0.8247663551401869,"[0.8247663551401869, 0.44200626959247646]","[0.664783427495292, 0.6527777777777778]","[0.7361835245046924, 0.5271028037383177]","[0.664783427495292, 0.6527777777777778]",Naive Bayes + KNN + Naive Bayes
2,1,0.7510491502173862,0.5207419819502014,0.6978785533352097,0.27870127020766483,0.27661494570754863,0.49452954048140046,0.637159908467583,0.6932270916334662,0.6462540458767239,0.5406698564593302,0.7518382352941176,0.45564516129032256,0.80990099009901,"[0.80990099009901, 0.45564516129032256]","[0.7518382352941176, 0.5406698564593302]","[0.7797902764537655, 0.49452954048140046]","[0.7518382352941176, 0.5406698564593302]",Naive Bayes + KNN + Naive Bayes
1,1,0.7779062881133315,0.5443992784143922,0.7222570970216922,0.3182648420682879,0.3054153122622588,0.5433962264150943,0.646179441008377,0.6760374832663989,0.6732580037664784,0.6666666666666666,0.67984934086629,0.4585987261146497,0.8337182448036952,"[0.8337182448036952, 0.4585987261146497]","[0.67984934086629, 0.6666666666666666]","[0.7489626556016598, 0.5433962264150943]","[0.67984934086629, 0.6666666666666666]",Naive Bayes + KNN + KNN
2,1,0.7968019808886098,0.5811106946526737,0.6961678511117365,0.29355432069723564,0.2758049966077938,0.5222222222222223,0.6275707384403038,0.6573705179282868,0.662688221221503,0.6746411483253588,0.6507352941176471,0.4259818731117825,0.8388625592417062,"[0.8388625592417062, 0.4259818731117825]","[0.6507352941176471, 0.6746411483253588]","[0.7329192546583851, 0.5222222222222223]","[0.6507352941176471, 0.6746411483253588]",Naive Bayes + KNN + KNN
1,1,0.8206665142133408,0.6579079768244736,0.7568703354955708,0.37129977331938835,0.3587036324861028,0.5758157389635317,0.6743415796564832,0.7041499330655957,0.701271186440678,0.6944444444444444,0.7080979284369114,0.4918032786885246,0.8506787330316742,"[0.8506787330316742, 0.4918032786885246]","[0.7080979284369114, 0.6944444444444444]","[0.7728674203494348, 0.5758157389635317]","[0.7080979284369114, 0.6944444444444444]",Naive Bayes + KNN + Gradient Boosting
2,1,0.8297935411871382,0.6675639957798879,0.7146689417393752,0.296756023072118,0.2775091965903156,0.5247706422018349,0.6276298580416042,0.6560424966799469,0.6647155572755419,0.6842105263157895,0.6452205882352942,0.4255952380952381,0.841726618705036,"[0.841726618705036, 0.4255952380952381]","[0.6452205882352942, 0.6842105263157895]","[0.7304890738813735, 0.5247706422018349]","[0.6452205882352942, 0.6842105263157895]",Naive Bayes + KNN + Gradient Boosting
1,1,0.8225648512993713,0.6760329991153604,0.7607501569365976,0.3612036821562057,0.3441316320596586,0.5714285714285714,0.6647718773373223,0.6907630522088354,0.6973477715003138,0.7129629629629629,0.6817325800376648,0.47678018575851394,0.8537735849056604,"[0.8537735849056604, 0.47678018575851394]","[0.6817325800376648, 0.7129629629629629]","[0.7581151832460733, 0.5714285714285714]","[0.6817325800376648, 0.7129629629629629]",Naive Bayes + Gradient Boosting + SVM
2,1,0.8406831973216153,0.7028622334243874,0.7234027582324797,0.30000198215813917,0.279192377361825,0.5272727272727272,0.6276531000380372,0.6547144754316069,0.6667428933295806,0.69377990430622,0.6397058823529411,0.4252199413489736,0.8446601941747572,"[0.8446601941747572, 0.4252199413489736]","[0.6397058823529411, 0.69377990430622]","[0.7280334728033473, 0.5272727272727272]","[0.6397058823529411, 0.69377990430622]",Naive Bayes + Gradient Boosting + SVM
1,1,0.8197136809269162,0.6718129497812345,0.7639673571876961,0.3505947327993772,0.30179028132992325,0.5673534072900158,0.6255075263564795,0.6345381526104418,0.6921296296296297,0.8287037037037037,0.5555555555555556,0.43132530120481927,0.8885542168674698,"[0.8885542168674698, 0.43132530120481927]","[0.5555555555555556, 0.8287037037037037]","[0.6836616454229433, 0.5673534072900158]","[0.5555555555555556, 0.8287037037037037]",Naive Bayes + Gradient Boosting + Logistic Regression
2,1,0.8387403803678128,0.7023599227954943,0.7341858992400788,0.2986162309475975,0.2600449419671388,0.5296052631578947,0.605559869886297,0.6201859229747676,0.6664174641148326,0.7703349282296651,0.5625,0.40350877192982454,0.864406779661017,"[0.864406779661017, 0.40350877192982454]","[0.5625, 0.7703349282296651]","[0.6815144766146993, 0.5296052631578947]","[0.5625, 0.7703349282296651]",Naive Bayes + Gradient Boosting + Logistic Regression
1,1,0.8717325147762454,0.7912848969759539,0.7631826741996234,0.39662714206364824,0.3788107662730019,0.5932835820895522,0.6828630854080329,0.7081659973226239,0.7164548022598871,0.7361111111111112,0.696798493408663,0.496875,0.8665105386416861,"[0.8665105386416861, 0.496875]","[0.696798493408663, 0.7361111111111112]","[0.7724425887265136, 0.5932835820895522]","[0.696798493408663, 0.7361111111111112]",Naive Bayes + Gradient Boosting + Random Forest
2,1,0.8807935760619378,0.8055345259700976,0.7248715873909373,0.31191787479265115,0.29028172540241226,0.5345454545454545,0.6333815138836059,0.6600265604249668,0.6733658176189137,0.7033492822966507,0.6433823529411765,0.4310850439882698,0.8495145631067961,"[0.8495145631067961, 0.4310850439882698]","[0.6433823529411765, 0.7033492822966507]","[0.7322175732217573, 0.5345454545454545]","[0.6433823529411765, 0.7033492822966507]",Naive Bayes + Gradient Boosting + Random Forest
1,1,0.7808116966882447,0.6315626747537317,0.7355313175699241,0.3264883677830699,0.31281909755761006,0.5488721804511278,0.6496959654854392,0.678714859437751,0.6778876333961079,0.6759259259259259,0.67984934086629,0.4620253164556962,0.8375870069605569,"[0.8375870069605569, 0.4620253164556962]","[0.67984934086629, 0.6759259259259259]","[0.7505197505197505, 0.5488721804511278]","[0.67984934086629, 0.6759259259259259]",Naive Bayes + Gradient Boosting + Naive Bayes
2,1,0.8015086257004023,0.6409991466009587,0.704580636082184,0.29094836822013626,0.2896286250958128,0.5,0.6441398865784499,0.702523240371846,0.6512146425555869,0.5358851674641149,0.7665441176470589,0.4686192468619247,0.811284046692607,"[0.811284046692607, 0.4686192468619247]","[0.7665441176470589, 0.5358851674641149]","[0.7882797731568998, 0.5]","[0.7665441176470589, 0.5358851674641149]",Naive Bayes + Gradient Boosting + Naive Bayes
1,1,0.8287201543296744,0.6636448602450081,0.7270741786984725,0.329880128804231,0.3172873355776906,0.5502846299810247,0.6525983646285682,0.6827309236947792,0.6793392969240426,0.6712962962962963,0.687382297551789,0.4662379421221865,0.8371559633027523,"[0.8371559633027523, 0.4662379421221865]","[0.687382297551789, 0.6712962962962963]","[0.7549120992761117, 0.5502846299810247]","[0.687382297551789, 0.6712962962962963]",Naive Bayes + Gradient Boosting + KNN
