Ensemble,Folds,Avg_Train_AUC,Avg_Train_F1,Avg_Val_AUC,Avg_Val_MCC,Avg_Val_Kappa,Avg_Val_F1_Binary,Avg_Val_F1_Macro,Avg_Val_Accuracy,Avg_Val_BalancedAccuracy,Avg_Val_Sensitivity,Avg_Val_Specificity,Avg_Val_PPV,Avg_Val_NPV,Avg_Per_Class_Precision,Avg_Per_Class_Recall,Avg_Per_Class_F1,Avg_Per_Class_Accuracy
SVM + Gradient Boosting + Naive Bayes,2,0.8138949990337532,0.6392599453815073,0.7336919657521814,0.30309138561691473,0.29671172674297003,0.4671726480899201,0.6455954842083362,0.7359691088390747,0.6374292526461021,0.4109848484848485,0.8638736568073557,0.54697933227345,0.7881278947034497,"0.788, 0.547","0.864, 0.411","0.824, 0.467","0.864, 0.411"
Logistic Regression + KNN + SVM,2,0.8128583801070028,0.5839651339528231,0.7487335965747588,0.2734837037568109,0.26214188406751615,0.4289143367517823,0.6260183774669388,0.7300516808268933,0.617775286193961,0.3579766967924862,0.8775738755954359,0.5430074883626796,0.7756169204737733,"0.776, 0.543","0.878, 0.358","0.823, 0.429","0.878, 0.358"
KNN + SVM + SVM,2,0.8108200014093718,0.5784395854115597,0.7416739069542901,0.2437113467705664,0.18375983549717162,0.28100361311466604,0.5609810724194559,0.7399745062587668,0.5732178906307835,0.18705697324118378,0.9593788080203833,0.6787878787878787,0.7493535875888817,"0.749, 0.679","0.959, 0.187","0.841, 0.281","0.959, 0.187"
Logistic Regression + KNN + Logistic Regression,2,0.8104613864438739,0.5816039539713137,0.7631990496749654,0.33602079935607154,0.3352453388067976,0.5315557990534021,0.6672962916022225,0.7226782295183389,0.6721986927751213,0.5554447988658515,0.7889525866843913,0.5101213818860878,0.8177807536361269,"0.818, 0.510","0.789, 0.555","0.803, 0.532","0.789, 0.555"
SVM + KNN + KNN,2,0.8100889723404003,0.5657340212376951,0.7259277751835167,0.20223178617994958,0.1660582288100078,0.28968711008734044,0.5601927741218388,0.726678293519363,0.5670758386500961,0.19808833953570798,0.9360633377644842,0.5610215053763441,0.7469961624983459,"0.747, 0.561","0.936, 0.198","0.831, 0.290","0.936, 0.198"
KNN + SVM + Logistic Regression,2,0.8084230077462431,0.5760784054300503,0.7567522379697695,0.2675597892665991,0.251802827604696,0.4095531163238467,0.6179514503559584,0.732006378768727,0.6116726795512806,0.33274632287790185,0.8905990362246594,0.551572878806868,0.7717602830605926,"0.772, 0.552","0.891, 0.333","0.826, 0.410","0.891, 0.333"
KNN + KNN + Naive Bayes,2,0.8037299400457731,0.5280965299697653,0.7159365586172155,0.26857551593378215,0.261675041268633,0.43684681994625263,0.6273599451360765,0.7252969380843427,0.6200625912776467,0.378112262980684,0.8620129195746095,0.5227935500471739,0.7784218378268413,"0.778, 0.523","0.862, 0.378","0.818, 0.437","0.862, 0.378"
SVM + KNN + SVM,2,0.8037221913002435,0.5726752777333494,0.7501992467082577,0.2241751565466581,0.17572618694770298,0.2854406130268199,0.5609121937923438,0.7339984106412369,0.5702549932053035,0.19137648413964203,0.9491335022709648,0.6191697191697192,0.7481429837925306,"0.748, 0.619","0.949, 0.191","0.836, 0.285","0.949, 0.191"
Naive Bayes + Logistic Regression + Random Forest,2,0.8015995971722633,0.685357957515727,0.7576150727037978,0.2645068577632434,0.21153284092674557,0.5167511336356362,0.5627815229854576,0.5679930878894063,0.6427552428771632,0.8159556087187666,0.46955487703556,0.3781395548189845,0.8669797943991493,"0.867, 0.378","0.470, 0.816","0.609, 0.517","0.470, 0.816"
SVM + KNN + Logistic Regression,2,0.8013251976371147,0.5703140977518399,0.7641166219797104,0.29423091517995825,0.2802135528834595,0.4371093522425574,0.633978779922577,0.7400065067707751,0.6248574808204308,0.3582868155236576,0.891428146117204,0.5694805194805195,0.7785272394919802,"0.779, 0.569","0.891, 0.358","0.831, 0.437","0.891, 0.358"
Naive Bayes + Logistic Regression + Gradient Boosting,2,0.8012032503030907,0.6694356055855686,0.7618267415299929,0.2826245442315166,0.23183968401950356,0.5258522727272728,0.579053272201373,0.5860227096966886,0.65390387267888,0.8111709197235513,0.49663682563420847,0.38903393590168533,0.8705117842253042,"0.871, 0.389","0.497, 0.811","0.632, 0.526","0.497, 0.811"
Logistic Regression + Logistic Regression + KNN,2,0.7951983837500107,0.5837234967405566,0.752314421577648,0.34904660844165475,0.3481304204066359,0.5405783866057838,0.6736982842119827,0.728016981605039,0.678827856100315,0.5649366471734893,0.7927190650271407,0.5190553624163583,0.8216815476190475,"0.822, 0.519","0.793, 0.565","0.807, 0.541","0.793, 0.565"
Random Forest + Naive Bayes + Naive Bayes,2,0.7939470774725823,0.6685777867401885,0.7043841314516587,0.29134702368687,0.28532927635363425,0.5100206539242456,0.639292126635997,0.6872509960159363,0.6536128188953431,0.5776625908204855,0.7295630469702006,0.4613103339589392,0.8152725849926094,"0.815, 0.461","0.730, 0.578","0.769, 0.510","0.730, 0.578"
Gradient Boosting + Naive Bayes + Naive Bayes,2,0.7934606118100074,0.6270943343759071,0.7083902464380638,0.2828658341094718,0.27755419955539834,0.5029057368308808,0.6359444770439406,0.6859549752796045,0.6491281557485085,0.5657783980152401,0.7324779134817769,0.4565684040285231,0.8119525313753948,"0.812, 0.457","0.732, 0.566","0.769, 0.503","0.732, 0.566"
Naive Bayes + Random Forest + Naive Bayes,2,0.792256231783365,0.6677020561335784,0.7189240537636505,0.32154304694811664,0.31541190378106965,0.5284812396872085,0.6547145279721083,0.7025819079771943,0.6685260498077803,0.5917065390749601,0.7453455605406004,0.4834208552138035,0.8237539662960537,"0.824, 0.483","0.745, 0.592","0.781, 0.528","0.745, 0.592"
Naive Bayes + SVM + Random Forest,2,0.7922525728168406,0.6758346880816049,0.7529646732808446,0.3275004621978802,0.29965786098677055,0.5496686538362657,0.634873784193594,0.6547571427809511,0.681446972987647,0.7431109339004076,0.6197830120748864,0.43629734502496653,0.8592740592740593,"0.859, 0.436","0.620, 0.743","0.720, 0.550","0.620, 0.743"
Naive Bayes + SVM + Gradient Boosting,2,0.791856225947668,0.6599123361514465,0.7540822155803053,0.36056711888043935,0.3434106808613204,0.56699760597099,0.66404694390913,0.6920964068758433,0.6976460995579626,0.710315878079036,0.6849763210368893,0.4722590390800117,0.8566648952899454,"0.857, 0.472","0.685, 0.710","0.761, 0.567","0.685, 0.710"
Naive Bayes + Gradient Boosting + Naive Bayes,2,0.7911601611943235,0.6362809106773453,0.720055976826054,0.30871836800160307,0.3012238613267114,0.5244360902255639,0.6469179260319445,0.6906190499047985,0.6645511379758474,0.6059055466950204,0.7231967292566744,0.46532228165881045,0.8244355268265819,"0.824, 0.465","0.723, 0.606","0.769, 0.524","0.723, 0.606"
Logistic Regression + Logistic Regression + SVM,2,0.788831602709854,0.5906647532362108,0.7737241540976534,0.37297793935238777,0.3720711841650287,0.5582959641255605,0.6857049459112607,0.7373557976927632,0.6915810817260252,0.5858475101896155,0.7973146532624349,0.5334709227664649,0.8296241734514866,"0.830, 0.533","0.797, 0.586","0.813, 0.558","0.797, 0.586"
Logistic Regression + Naive Bayes + Random Forest,2,0.7882801043516721,0.6748063353887638,0.7484147122129192,0.2426539839794437,0.18948025782447575,0.5063068598835919,0.5453974394445877,0.549294122039286,0.6297125922427649,0.8160331384015594,0.4433920460839703,0.3670785548915092,0.8600000000000001,"0.860, 0.367","0.443, 0.816","0.584, 0.506","0.443, 0.816"
Logistic Regression + Naive Bayes + Gradient Boosting,2,0.7878837574824997,0.6588839834586053,0.7489231690965853,0.2575286672096919,0.20684131556316798,0.5137651369587559,0.5603709777148201,0.5659317215742119,0.639220526772509,0.809088693957115,0.46935235958790295,0.37650277157872003,0.8617877593166244,"0.862, 0.377","0.469, 0.809","0.607, 0.514","0.469, 0.809"
Naive Bayes + KNN + KNN,2,0.7873541345009707,0.562754986533533,0.7092124740667143,0.3059095813827618,0.2906101544350263,0.5328092243186583,0.6368750897243404,0.6667040005973428,0.6679731124939907,0.6706539074960127,0.6652923174919685,0.4422902996132161,0.8362904020227007,"0.836, 0.442","0.665, 0.671","0.741, 0.533","0.665, 0.671"
Logistic Regression + Logistic Regression + Logistic Regression,2,0.7864346090467251,0.5883035732547015,0.7834026142990879,0.39279304329329556,0.3755489643998431,0.5864841436104891,0.6814415476800711,0.7099873597977568,0.7148316301207135,0.7265971114655325,0.7030661487758945,0.4918675219322768,0.8672196109015029,"0.867, 0.492","0.703, 0.727","0.776, 0.586","0.703, 0.727"
SVM + Logistic Regression + KNN,2,0.7860621949432516,0.5724336405210828,0.7558699490385246,0.2998000872887985,0.28343965241148794,0.43713380569559884,0.635132964489793,0.7426998831981312,0.6252012144277781,0.35334706716285663,0.8970553616926997,0.5820649568552253,0.7782108776138081,"0.778, 0.582","0.897, 0.353","0.833, 0.437","0.897, 0.353"
Logistic Regression + SVM + KNN,2,0.7858513593945882,0.5742002273064345,0.7436900771586044,0.2782659925361467,0.2646854727977948,0.42648221343873516,0.6263097929658119,0.7333717339477432,0.6180633032786277,0.35110978203083465,0.8850168245264207,0.5542039059913936,0.7753003973383121,"0.775, 0.554","0.885, 0.351","0.826, 0.426","0.885, 0.351"
KNN + Naive Bayes + KNN,2,0.7813432873381712,0.5562010852994284,0.7001304911527552,0.2787596009496942,0.26529236632656916,0.5156539888682745,0.6241003505910419,0.655394486311781,0.6528995217961214,0.6469630515683147,0.6588359920239282,0.4289918414918415,0.8251406211787723,"0.825, 0.429","0.659, 0.647","0.733, 0.516","0.659, 0.647"
Naive Bayes + KNN + SVM,2,0.7809873534608138,0.5696962430291873,0.7257813161172163,0.30597462743492054,0.2865382916779572,0.5349233278097794,0.6322787759808504,0.658055862227129,0.6688810868365134,0.6938795853269537,0.6438825883460728,0.4353552935033288,0.8418363722472175,"0.842, 0.435","0.644, 0.694","0.730, 0.535","0.644, 0.694"
KNN + Logistic Regression + Naive Bayes,2,0.7797031626486244,0.534796149253153,0.731332182028157,0.3371521977588371,0.3328558451995899,0.5182318629031801,0.6647092523938329,0.7306143564963706,0.6665330519163757,0.5207115009746588,0.8123546028580924,0.5297528517110266,0.8132656474293758,"0.813, 0.530","0.812, 0.521","0.811, 0.518","0.812, 0.521"
SVM + Logistic Regression + SVM,2,0.7796954139030948,0.5793748970167372,0.7804413071529304,0.37693777872219664,0.3562153188831778,0.4941436464088398,0.6720312200949545,0.7686869656581172,0.6576974328542813,0.40065124933545987,0.9147436163731029,0.6584517599088565,0.7943495297805643,"0.794, 0.658","0.915, 0.401","0.850, 0.494","0.915, 0.401"
Logistic Regression + SVM + SVM,2,0.7794845783544313,0.5811414838020889,0.7663855611699761,0.3270665327082143,0.30844645522796993,0.4560441443602838,0.6476753703520668,0.7520386992858552,0.6359946788312185,0.36746854510012406,0.904520812562313,0.6115314215985357,0.7834075810660484,"0.783, 0.612","0.905, 0.367","0.839, 0.456","0.905, 0.367"
SVM + Naive Bayes + Random Forest,2,0.7791439155449129,0.66351647916929,0.7525659636145612,0.30941908938455376,0.2806111061204892,0.539307595777663,0.6237090227702933,0.6426982831725307,0.6715766995487046,0.738481304270778,0.6046720948266312,0.4247571748780381,0.8542538932415813,"0.854, 0.425","0.605, 0.738","0.708, 0.539","0.605, 0.738"
SVM + Naive Bayes + Gradient Boosting,2,0.7787475686757404,0.6475941272391315,0.7517027856415396,0.35770413913031196,0.3437209560334972,0.563938223938224,0.6657392277760003,0.6967444812450332,0.695170167163316,0.6914872408293461,0.6988530934972859,0.4764125241009305,0.8514102794847402,"0.851, 0.476","0.699, 0.691","0.768, 0.564","0.699, 0.691"
Naive Bayes + KNN + Logistic Regression,2,0.7785903597976851,0.5673350630476779,0.7394864519035682,0.30055007756156754,0.2627594590617123,0.5354998987088038,0.6074906091192105,0.6207005978762328,0.6663437675742045,0.7716640085061137,0.5610235266422954,0.4100980680163259,0.8614285714285714,"0.861, 0.410","0.561, 0.772","0.679, 0.535","0.561, 0.772"
SVM + Logistic Regression + Logistic Regression,2,0.777298420239966,0.5770137170352276,0.78839237954418,0.4109723566653137,0.41058694531872436,0.5819179980265782,0.7051709102212268,0.7566974404923812,0.7086213228116466,0.5975766436292752,0.819666001994018,0.567384370015949,0.8374536911538809,"0.837, 0.567","0.820, 0.598","0.828, 0.582","0.820, 0.598"
Logistic Regression + SVM + Logistic Regression,2,0.7770875846913026,0.5787803038205794,0.7770801182974203,0.379728297215741,0.37910932459304414,0.560540955702246,0.6893224623588159,0.7427105500354673,0.6932377514143728,0.5788255360623782,0.8076499667663675,0.5441440562170603,0.8290465729029056,"0.829, 0.544","0.808, 0.579","0.818, 0.561","0.808, 0.579"
SVM + SVM + KNN,2,0.776715170587829,0.5629103710869608,0.7441841707633514,0.18614296058701774,0.14402116371945084,0.2500922849760059,0.5410620050039556,0.7259822823831847,0.5577230366427741,0.16815080630870105,0.9472952669768472,0.5718599033816425,0.7425436888659087,"0.743, 0.572","0.947, 0.168","0.832, 0.250","0.947, 0.168"
KNN + Naive Bayes + SVM,2,0.7749765062980144,0.5631423417950827,0.719421289584885,0.28210673860983015,0.2641524175047809,0.5203485122472464,0.6207744588813056,0.6473783580537289,0.6557227918075474,0.6750509480772638,0.6363946355378309,0.42341429031387867,0.8321276343831399,"0.832, 0.423","0.636, 0.675","0.721, 0.520","0.636, 0.675"
KNN + Naive Bayes + Logistic Regression,2,0.7725795126348856,0.5607811618135732,0.7321407672104485,0.27595022819631354,0.24002922817279004,0.522439728111788,0.5943254639902658,0.6072710496701281,0.6526679624647235,0.757697589934432,0.5476383349950149,0.3986756185045526,0.8507362784471219,"0.851, 0.399","0.548, 0.758","0.666, 0.522","0.548, 0.758"
Logistic Regression + KNN + Naive Bayes,2,0.7723945169908328,0.5307984283602944,0.729485918193006,0.31239506762726066,0.30988679087458343,0.5025437525437525,0.6538267267550582,0.7212808738273147,0.6545777064959648,0.5022705121389333,0.8068849008529966,0.5113294824833287,0.8053410820534108,"0.805, 0.511","0.807, 0.502","0.805, 0.503","0.807, 0.502"
KNN + SVM + Naive Bayes,2,0.7703561382932018,0.525272879819031,0.7171577650740946,0.2872197555029432,0.2814040049866644,0.45576555745450886,0.6378005560273404,0.7299876798028768,0.6309721003677784,0.4036527556264399,0.858291445109117,0.5307148468185389,0.7852982890687765,"0.785, 0.531","0.858, 0.404","0.820, 0.456","0.858, 0.404"
SVM + SVM + SVM,2,0.7703483895476722,0.5698516275826151,0.772993488767949,0.2095674088002655,0.15437816604074361,0.24362424708445468,0.5412093912662568,0.7346197539160626,0.5609621618597158,0.15889154704944178,0.96303277666999,0.6395833333333334,0.7436292719167905,"0.744, 0.640","0.963, 0.159","0.839, 0.244","0.963, 0.159"
SVM + SVM + Logistic Regression,2,0.7679513958845433,0.5674904476011058,0.7816905167278208,0.3574183388085324,0.3377237655571018,0.48155676001204456,0.6628968654490459,0.7607135047494094,0.6500116515375016,0.3935517455254297,0.9064715575495734,0.6377314814814814,0.7908990386011026,"0.791, 0.638","0.906, 0.394","0.844, 0.482","0.906, 0.394"
Naive Bayes + Logistic Regression + KNN,2,0.7633273571038219,0.5694546058169208,0.733256219095485,0.2644681379466764,0.21905548542679798,0.5162552858597735,0.5741986995508901,0.5826599892264943,0.6442999839861066,0.7874800637958532,0.5011199041763599,0.38413461030243445,0.8582850167836436,"0.858, 0.384","0.501, 0.787","0.632, 0.516","0.501, 0.787"
SVM + KNN + Naive Bayes,2,0.7632583281840735,0.5195085721408207,0.7238680449142265,0.3069546178611633,0.30011400120677484,0.47187760229213416,0.6471594667232946,0.7352890979589006,0.6402688973660271,0.4224038631933369,0.8581339315387172,0.546991622239147,0.7907358593370344,"0.791, 0.547","0.858, 0.422","0.822, 0.472","0.858, 0.422"
Naive Bayes + Logistic Regression + SVM,2,0.7569605760636652,0.5763958623125751,0.7558654280380549,0.254590708529536,0.20261902192080788,0.5117756860876127,0.5569969320346804,0.5620009920158722,0.637112233706907,0.8111709197235513,0.4630535476902625,0.3738463712811816,0.8625901875901876,"0.863, 0.374","0.463, 0.811","0.602, 0.512","0.463, 0.811"
Naive Bayes + Naive Bayes + Random Forest,2,0.7564090777054833,0.660537444465128,0.7483236594045615,0.20591688227156385,0.15265824902846092,0.48959827833572456,0.5138246582143594,0.5153229118332561,0.6075232997070281,0.8208178273967748,0.39422877201728146,0.34884093237704916,0.8484142914492172,"0.848, 0.349","0.394, 0.821","0.538, 0.490","0.394, 0.821"
Naive Bayes + Naive Bayes + Gradient Boosting,2,0.7560127308363107,0.6446150925349694,0.747955403533625,0.21294966222925638,0.15744034092749482,0.49280527534639085,0.5159065514153549,0.517314943705766,0.6110618006427289,0.8279173312068049,0.39420627007865294,0.3508172001941547,0.8534269735986475,"0.853, 0.351","0.394, 0.828","0.539, 0.493","0.394, 0.828"
Naive Bayes + Logistic Regression + Logistic Regression,2,0.7545635824005363,0.5740346823310656,0.7616629582500063,0.24660827241205807,0.18688294840863157,0.5078221271942353,0.5380893099587174,0.540640650250404,0.630022749622831,0.8370990607832713,0.4229464384623906,0.3645265495659197,0.8694927695808559,"0.869, 0.365","0.423, 0.837","0.568, 0.508","0.423, 0.837"
Naive Bayes + SVM + KNN,2,0.7539803327483994,0.5599313363827987,0.7243023678499323,0.325945159880848,0.30790640977010136,0.5462009803921568,0.6447319184312803,0.672058752940047,0.6793921962183624,0.6962719298245614,0.6625124626121635,0.4495439469320066,0.8465845464725643,"0.847, 0.450","0.663, 0.696","0.743, 0.546","0.663, 0.696"
Logistic Regression + Naive Bayes + KNN,2,0.7500078642832307,0.5589029836899575,0.7201852193434464,0.25728055909948255,0.2100413730254268,0.5137421302602997,0.5649491046554823,0.5719024837730737,0.6397622697100087,0.7972820308346624,0.48224250858535506,0.3792417921822667,0.8576849990056786,"0.858, 0.379","0.482, 0.797","0.616, 0.514","0.482, 0.797"
Logistic Regression + Logistic Regression + Naive Bayes,2,0.7483677395936841,0.5374980476436821,0.7461209273046239,0.31029341368039975,0.3053691664631627,0.5121104544247657,0.6504324743487186,0.7072779831143965,0.6594718394987817,0.5512692716640085,0.7676744073335549,0.4876602995247063,0.8150850436201594,"0.815, 0.488","0.768, 0.551","0.789, 0.512","0.768, 0.551"
Naive Bayes + SVM + SVM,2,0.7476135517082425,0.566872592878453,0.7514542560712532,0.32600591531344014,0.30018170300681907,0.5484753762138921,0.6362420446010758,0.6574185186962991,0.6805000529821134,0.7337741449583555,0.6272259610058712,0.43809130263675716,0.8563262933540012,"0.856, 0.438","0.627, 0.734","0.724, 0.548","0.627, 0.734"
Naive Bayes + SVM + Logistic Regression,2,0.7452165580451137,0.5645114128969437,0.7571687518935505,0.3108572023231667,0.2624275575753455,0.5409589155719187,0.6009296686247967,0.6100284271215006,0.6708118061750421,0.8114035087719298,0.5302201035781544,0.4057308970099668,0.877151599549076,"0.877, 0.406","0.530, 0.811","0.661, 0.541","0.530, 0.811"
Logistic Regression + Naive Bayes + SVM,2,0.743641083243074,0.5658442401856119,0.7460915504637955,0.23100519320450663,0.1785692521032547,0.5008233771907714,0.5370713547087336,0.5406139831570638,0.6229004553877795,0.8136407939039518,0.4321601168716074,0.3618565067666864,0.8553909532383914,"0.855, 0.362","0.432, 0.814","0.573, 0.501","0.432, 0.814"
Logistic Regression + Naive Bayes + Logistic Regression,2,0.7412440895799453,0.5634830602041024,0.753073900271835,0.2315381634959579,0.17469015883683092,0.5012959831592898,0.529590701271341,0.5319391776935097,0.6218924452828825,0.8302321460216198,0.41355274454414537,0.3591244660113641,0.8609525535320588,"0.861, 0.359","0.414, 0.830","0.558, 0.501","0.414, 0.830"
SVM + Naive Bayes + KNN,2,0.7408716754764715,0.5476131274704839,0.7185727883762617,0.30180436678605227,0.28367842410536204,0.5318692338547935,0.6316112391026314,0.6586718720832867,0.6664429806672487,0.6845427963849016,0.6483431649495957,0.43488442768015156,0.8387466830438359,"0.839, 0.435","0.648, 0.685","0.731, 0.532","0.648, 0.685"
Naive Bayes + KNN + Naive Bayes,2,0.7405234903446438,0.5165295374366585,0.7141220206168271,0.28488124721341995,0.2774130996368493,0.5108161721098591,0.634401536294544,0.6772695029787144,0.6525173242566293,0.596723817118554,0.7083108313947049,0.4488257154413995,0.8173336726195984,"0.817, 0.449","0.708, 0.597","0.758, 0.511","0.708, 0.597"
SVM + Logistic Regression + Naive Bayes,2,0.7392315507869249,0.5262081914242085,0.744741677388729,0.3201310190271812,0.31548678720559853,0.5057423379196974,0.6557271569291461,0.7232835725371606,0.658475196309883,0.5111421229842282,0.8058082696355379,0.5158227848101266,0.8093629936316906,"0.809, 0.516","0.806, 0.511","0.806, 0.506","0.806, 0.511"
Logistic Regression + SVM + Naive Bayes,2,0.7390207152382613,0.5279747782095602,0.7368930371446945,0.3042439919337207,0.29968344687537257,0.4938086729629314,0.6477205986146527,0.7172701429889545,0.6500407928041148,0.4970981747297537,0.8029834108784757,0.506266205704408,0.8040515075376884,"0.804, 0.506","0.803, 0.497","0.802, 0.494","0.803, 0.497"
KNN + Naive Bayes + Naive Bayes,2,0.7345126431818445,0.509975636202554,0.7053019020620419,0.2840109521516875,0.27726132738945264,0.5082599580712788,0.6348903839143016,0.6799522125687345,0.6514653606962207,0.5871544391281234,0.7157762822643181,0.4506633718318048,0.8157386691685913,"0.816, 0.451","0.716, 0.587","0.762, 0.508","0.716, 0.587"
SVM + Naive Bayes + SVM,2,0.7345048944363148,0.5545543839661382,0.7502973379097746,0.3171287499859936,0.2890755465121762,0.54362102157212,0.6290075125348049,0.6486903790460647,0.6758465134898335,0.7386363636363636,0.6130566633433034,0.43010268420104486,0.855869076776714,"0.856, 0.430","0.613, 0.739","0.714, 0.544","0.613, 0.739"
SVM + Naive Bayes + Logistic Regression,2,0.7321079007731859,0.5521932039846287,0.7556814666609186,0.2742288001512092,0.22864625863731242,0.5218187930744662,0.5802727583203026,0.5886574185186964,0.65015430736852,0.7925748715222399,0.5077337432148,0.3889642104139422,0.86148567781058,"0.861, 0.389","0.508, 0.793","0.639, 0.522","0.508, 0.793"
SVM + SVM + Naive Bayes,2,0.7298845264315023,0.5166849219900864,0.7342599999070463,0.3065464340748363,0.2999154954250477,0.4774064171122995,0.6472066309509473,0.7305983562403665,0.6425047745740273,0.4409999113946482,0.8440096377534065,0.5384916848418757,0.793812594910638,"0.794, 0.538","0.844, 0.441","0.817, 0.477","0.844, 0.441"
Naive Bayes + Naive Bayes + KNN,2,0.7181368376370418,0.5446340927663217,0.710525235154108,0.21301408311485723,0.15739003544035202,0.4927429848853892,0.5158756130258458,0.517320277124434,0.6110230358013324,0.827839801524012,0.39420627007865294,0.3507719242400127,0.8536759921925829,"0.854, 0.351","0.394, 0.828","0.539, 0.493","0.394, 0.828"
Naive Bayes + Logistic Regression + Naive Bayes,2,0.7164967129474953,0.5232291567200464,0.7313743436779664,0.2930721342249531,0.2594685491553991,0.5285129326212415,0.6094172230435342,0.6273353706992646,0.6615885856297844,0.7421805777068935,0.5809965935526753,0.41119452235604687,0.8545949191339263,"0.855, 0.411","0.581, 0.742","0.690, 0.529","0.581, 0.742"
Naive Bayes + Naive Bayes + SVM,2,0.7117700565968852,0.5515753492619762,0.7438828730289235,0.21144878017459834,0.15591399466962225,0.4920537993016738,0.5145993769773096,0.5159869224574261,0.6100926671849594,0.827839801524012,0.39234553284590673,0.3500737147477053,0.8530844155844156,"0.853, 0.350","0.392, 0.828","0.537, 0.492","0.392, 0.828"
Naive Bayes + Naive Bayes + Logistic Regression,2,0.7093730629337562,0.5492141692804666,0.7478353404354641,0.21466125602185293,0.1564295152000038,0.4935683273802192,0.5123217626347006,0.51332021312341,0.6111283678426002,0.8373316498316499,0.38492508585355045,0.3499168085435691,0.8574993116740088,"0.857, 0.350","0.385, 0.837","0.531, 0.494","0.385, 0.837"
Naive Bayes + SVM + Naive Bayes,2,0.7071496885920726,0.5137058872859244,0.7232274956172889,0.29506775428558984,0.2908452573870882,0.501928936018676,0.6432369689429868,0.7012538867288544,0.6511149656758062,0.5373803827751196,0.7648495485764928,0.47984163223889253,0.8090386563790819,"0.809, 0.480","0.765, 0.537","0.785, 0.502","0.765, 0.537"
Logistic Regression + Naive Bayes + Naive Bayes,2,0.7031772201269041,0.5126775345930832,0.7178916411760643,0.2832046608926175,0.2485219990834172,0.5264111468196622,0.5992045744974793,0.6138578217251476,0.6561143327173362,0.7548400673400674,0.5573885980946051,0.4050630087389966,0.8518585230063861,"0.852, 0.405","0.557, 0.755","0.672, 0.526","0.557, 0.755"
SVM + Naive Bayes + Naive Bayes,2,0.6940410313201448,0.5013876783736095,0.7110325985194434,0.2888866337524516,0.2843342663772811,0.4901167108753316,0.6398050463893992,0.7045739398497043,0.644773461933003,0.5089823675349991,0.780564556331007,0.4865861837692823,0.8030791382843219,"0.803, 0.487","0.781, 0.509","0.789, 0.490","0.781, 0.509"
Naive Bayes + Naive Bayes + Naive Bayes,2,0.6713061934807152,0.49840864366944737,0.7120683484084145,0.21466262177519516,0.15883058253150606,0.49336718626987874,0.5171541509527922,0.518664298628778,0.6119258905456234,0.8277622718412192,0.39608950925002767,0.35141899503831125,0.8545290264287327,"0.855, 0.351","0.396, 0.828","0.541, 0.493","0.396, 0.828"
