Fold,Repeat,train_auc,train_f1,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,num_selected_features,selected_features,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy,Classifier
33,7,1.0,1.0,0.8326929502171734,0.4452346586558007,0.41711851278079004,0.53125,0.7023338607594937,0.8006644518272426,0.4146341463414634,0.9452054794520548,0.7391304347826086,0.8117647058823529,0.6799198128967591,42,"['dwi_square_ngtdm_Strength', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_ngtdm_Strength', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_exponential_glcm_Imc1', 'dwi_square_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelVariance', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_square_ngtdm_Busyness', 'dwi_exponential_firstorder_Skewness', 'dwi_exponential_firstorder_Maximum', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_square_firstorder_Kurtosis', 'dwi_wavelet2-LL_firstorder_Kurtosis', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_exponential_glszm_LargeAreaHighGrayLevelEmphasis', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_square_glcm_MCC', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_exponential_glcm_Imc2', 'dwi_log-sigma-3-mm-3D_glcm_MCC', 'dwi_wavelet2-LH_glcm_MCC', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 'dwi_log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis', 'dwi_wavelet2-LH_glcm_Imc2', 'adc_wavelet2-LL_ngtdm_Coarseness', 't2_original_glszm_GrayLevelNonUniformity', 'dwi_wavelet2-LH_glcm_Correlation', 'dwi_log-sigma-2-mm-3D_ngtdm_Strength', 'dwi_log-sigma-0-6-mm-3D_glszm_ZoneVariance', 't2_original_shape_SurfaceVolumeRatio', 'dwi_logarithm_gldm_GrayLevelNonUniformity']","[0.8117647058823529, 0.7391304347826086]","[0.9452054794520548, 0.4146341463414634]","[0.8734177215189873, 0.53125]","[0.9452054794520548, 0.4146341463414634]",Random Forest
34,7,1.0,1.0,0.8200995807127882,0.3783493737105401,0.3606962248618135,0.5068493150684932,0.6748220374469103,0.7615894039735099,0.4111111111111111,0.910377358490566,0.6607142857142857,0.7845528455284553,0.6607442348008385,41,"['dwi_square_ngtdm_Strength', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_exponential_glcm_Imc1', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_exponential_ngtdm_Strength', 'dwi_exponential_glszm_GrayLevelVariance', 'dwi_square_firstorder_Skewness', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_square_ngtdm_Busyness', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_exponential_firstorder_Maximum', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_exponential_glszm_LargeAreaHighGrayLevelEmphasis', 'dwi_exponential_firstorder_Skewness', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_square_firstorder_Kurtosis', 'dwi_square_glcm_MCC', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_exponential_glcm_Imc2', 'adc_wavelet2-LL_ngtdm_Coarseness', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_log-sigma-0-6-mm-3D_glszm_ZoneVariance', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 't2_original_shape_SurfaceVolumeRatio', 'dwi_original_firstorder_Kurtosis', 't2_wavelet2-LL_glszm_SizeZoneNonUniformity', 'adc_squareroot_firstorder_TotalEnergy', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 'dwi_exponential_glszm_ZoneVariance', 't2_log-sigma-3-mm-3D_glszm_ZoneEntropy', 'dwi_wavelet2-LH_glcm_Imc2', 'dwi_log-sigma-3-mm-3D_glcm_ClusterShade']","[0.7845528455284553, 0.6607142857142857]","[0.910377358490566, 0.4111111111111111]","[0.8427947598253275, 0.5068493150684932]","[0.910377358490566, 0.4111111111111111]",Random Forest
35,7,1.0,1.0,0.7997045946088516,0.4289070088008024,0.4085108908540567,0.5416666666666666,0.6990942028985507,0.7814569536423841,0.43820224719101125,0.9248826291079812,0.7090909090909091,0.7975708502024291,0.6815424381494962,42,"['dwi_square_ngtdm_Strength', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_glcm_Imc1', 'dwi_square_firstorder_Skewness', 'dwi_exponential_ngtdm_Strength', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_exponential_firstorder_Skewness', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_square_ngtdm_Busyness', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_exponential_firstorder_Maximum', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_square_firstorder_Kurtosis', 'dwi_wavelet2-LL_firstorder_Kurtosis', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 'dwi_square_glcm_MCC', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis', 'dwi_wavelet2-LH_glcm_MCC', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'dwi_wavelet2-LH_glcm_Imc2', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 'dwi_log-sigma-2-mm-3D_ngtdm_Strength', 'dwi_square_glcm_ClusterShade', 'dwi_wavelet2-LH_glcm_Correlation', 'dwi_exponential_glszm_LargeAreaLowGrayLevelEmphasis', 'dwi_square_firstorder_Range', 'dwi_log-sigma-0-6-mm-3D_firstorder_Skewness', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'adc_wavelet2-LL_ngtdm_Coarseness', 'dwi_exponential_glcm_Imc2', 't2_squareroot_glszm_SizeZoneNonUniformity', 'dwi_log-sigma-2-mm-3D_ngtdm_Busyness']","[0.7975708502024291, 0.7090909090909091]","[0.9248826291079812, 0.43820224719101125]","[0.8565217391304348, 0.5416666666666666]","[0.9248826291079812, 0.43820224719101125]",Random Forest
36,8,1.0,1.0,0.7802520032516549,0.3774299645486525,0.3593827775012445,0.4881889763779528,0.6745013404373703,0.7811447811447811,0.3924050632911392,0.9220183486238532,0.6458333333333334,0.8072289156626506,0.6572117059574962,43,"['dwi_square_ngtdm_Strength', 'dwi_exponential_glcm_Imc1', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_ngtdm_Strength', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_square_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelVariance', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_exponential_firstorder_Skewness', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_exponential_glcm_ClusterProminence', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_square_ngtdm_Busyness', 'dwi_exponential_firstorder_Maximum', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_square_firstorder_Kurtosis', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_square_glcm_MCC', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_original_firstorder_Kurtosis', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_wavelet2-LH_glcm_Correlation', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 'dwi_exponential_glszm_LargeAreaHighGrayLevelEmphasis', 'dwi_wavelet2-LH_glcm_Imc2', 'dwi_exponential_glcm_Imc2', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_wavelet2-LH_glcm_MCC', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 'dwi_log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis', 'dwi_log-sigma-3-mm-3D_glcm_ClusterShade', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'adc_wavelet2-LL_ngtdm_Coarseness', 'dwi_log-sigma-2-mm-3D_ngtdm_Strength', 'dwi_log-sigma-0-6-mm-3D_glszm_ZoneVariance', 'dwi_log-sigma-0-6-mm-3D_firstorder_Skewness', 'dwi_log-sigma-2-mm-3D_ngtdm_Busyness', 'dwi_log-sigma-3-mm-3D_glcm_JointAverage']","[0.8072289156626506, 0.6458333333333334]","[0.9220183486238532, 0.3924050632911392]","[0.860813704496788, 0.4881889763779528]","[0.9220183486238532, 0.3924050632911392]",Random Forest
37,8,1.0,1.0,0.8676268498942917,0.4720340253915911,0.45071175963624477,0.5734265734265734,0.7208385566916884,0.7986798679867987,0.4659090909090909,0.9348837209302325,0.7454545454545455,0.8104838709677419,0.7003964059196617,42,"['dwi_square_ngtdm_Strength', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_glcm_Imc1', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_square_ngtdm_Busyness', 'dwi_exponential_ngtdm_Strength', 'dwi_square_firstorder_Skewness', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_exponential_firstorder_Skewness', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_exponential_firstorder_Maximum', 'dwi_log-sigma-3-mm-3D_ngtdm_Strength', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_square_glszm_GrayLevelVariance', 'dwi_wavelet2-LL_firstorder_Kurtosis', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'dwi_exponential_glszm_LargeAreaHighGrayLevelEmphasis', 'dwi_square_firstorder_Kurtosis', 'dwi_square_glcm_MCC', 'adc_logarithm_ngtdm_Coarseness', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_exponential_gldm_SmallDependenceEmphasis', 't2_original_glszm_GrayLevelNonUniformity', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 'dwi_exponential_glcm_Imc2', 't2_original_shape_SurfaceVolumeRatio', 'dwi_log-sigma-3-mm-3D_glcm_ClusterShade', 'dwi_log-sigma-0-6-mm-3D_glszm_ZoneVariance', 'dwi_log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis', 'dwi_square_firstorder_Maximum', 'dwi_wavelet2-LH_glcm_Imc2', 'dwi_wavelet2-LH_glcm_MCC', 'dwi_wavelet2-LH_glcm_Correlation', 't2_logarithm_ngtdm_Coarseness']","[0.8104838709677419, 0.7454545454545455]","[0.9348837209302325, 0.4659090909090909]","[0.8682505399568035, 0.5734265734265734]","[0.9348837209302325, 0.4659090909090909]",Random Forest
38,8,1.0,1.0,0.8254132810311011,0.38980404109221733,0.38193131214542786,0.5277777777777778,0.6886676499508357,0.7718120805369127,0.4578313253012048,0.8930232558139535,0.6229508196721312,0.810126582278481,0.6754272905575791,42,"['dwi_square_ngtdm_Strength', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_ngtdm_Strength', 'dwi_exponential_glcm_Imc1', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_square_firstorder_Skewness', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_exponential_glszm_GrayLevelVariance', 'dwi_square_ngtdm_Busyness', 'dwi_exponential_firstorder_Skewness', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_exponential_firstorder_Maximum', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_square_firstorder_Kurtosis', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'adc_wavelet2-LL_ngtdm_Coarseness', 't2_original_shape_SurfaceVolumeRatio', 'dwi_exponential_glszm_LargeAreaHighGrayLevelEmphasis', 'dwi_square_glcm_MCC', 't2_squareroot_glszm_SizeZoneNonUniformity', 'dwi_wavelet2-LL_firstorder_Kurtosis', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_exponential_glcm_Imc2', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 'adc_wavelet2-LL_glcm_Imc1', 'dwi_log-sigma-0-6-mm-3D_glszm_ZoneVariance', 't2_log-sigma-2-mm-3D_glrlm_RunLengthNonUniformity', 't2_logarithm_ngtdm_Coarseness', 't2_log-sigma-3-mm-3D_glszm_ZoneEntropy', 'dwi_wavelet2-LH_glcm_Imc2', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 't2_wavelet-HL_glszm_GrayLevelNonUniformity']","[0.810126582278481, 0.6229508196721312]","[0.8930232558139535, 0.4578313253012048]","[0.8495575221238938, 0.5277777777777778]","[0.8930232558139535, 0.4578313253012048]",Random Forest
39,8,1.0,1.0,0.765990847169008,0.3384007450060724,0.31930783242258653,0.463768115942029,0.6528242289111854,0.7557755775577558,0.367816091954023,0.9120370370370371,0.6274509803921569,0.7817460317460317,0.6399265644955301,42,"['dwi_square_ngtdm_Strength', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_glcm_Imc1', 'dwi_exponential_ngtdm_Strength', 'dwi_square_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelVariance', 'dwi_exponential_firstorder_Skewness', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_exponential_firstorder_Range', 'dwi_square_firstorder_Kurtosis', 'dwi_wavelet2-LL_firstorder_Kurtosis', 'dwi_square_ngtdm_Busyness', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_exponential_glszm_LargeAreaEmphasis', 'dwi_log-sigma-3-mm-3D_glrlm_LongRunHighGrayLevelEmphasis', 'dwi_wavelet2-LH_glcm_MCC', 'dwi_square_glcm_MCC', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'dwi_exponential_glcm_Imc2', 'dwi_wavelet2-LH_glcm_Imc2', 'dwi_log-sigma-3-mm-3D_glrlm_GrayLevelNonUniformity', 'dwi_wavelet2-LH_glcm_Correlation', 'adc_original_ngtdm_Coarseness', 'dwi_log-sigma-2-mm-3D_ngtdm_Strength', 'dwi_log-sigma-0-6-mm-3D_firstorder_Skewness', 'dwi_log-sigma-3-mm-3D_glcm_JointAverage', 'dwi_log-sigma-3-mm-3D_gldm_LowGrayLevelEmphasis', 'dwi_log-sigma-0-6-mm-3D_glszm_LargeAreaEmphasis']","[0.7817460317460317, 0.6274509803921569]","[0.9120370370370371, 0.367816091954023]","[0.8418803418803419, 0.463768115942029]","[0.9120370370370371, 0.367816091954023]",Random Forest
40,8,1.0,1.0,0.7929771650150798,0.3861495342367726,0.3767358562578903,0.5298013245033113,0.68548231773264,0.7625418060200669,0.45454545454545453,0.8909952606635071,0.6349206349206349,0.7966101694915254,0.6727703576044808,42,"['dwi_square_ngtdm_Strength', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_exponential_glcm_Imc1', 'dwi_square_ngtdm_Busyness', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_exponential_ngtdm_Strength', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_square_firstorder_Skewness', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_exponential_glszm_GrayLevelVariance', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_exponential_firstorder_Skewness', 'dwi_exponential_firstorder_Range', 'dwi_exponential_glszm_LargeAreaHighGrayLevelEmphasis', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_square_glcm_MCC', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_wavelet2-LL_firstorder_Kurtosis', 'dwi_square_firstorder_Kurtosis', 'adc_wavelet2-LL_ngtdm_Coarseness', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_exponential_glcm_Imc2', 'dwi_log-sigma-0-6-mm-3D_glszm_ZoneVariance', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 't2_original_glszm_GrayLevelNonUniformity', 't2_original_shape_SurfaceVolumeRatio', 'dwi_wavelet2-LH_glcm_Imc2', 'dwi_logarithm_gldm_GrayLevelNonUniformity', 'dwi_wavelet2-LH_glcm_Correlation', 'dwi_exponential_glszm_ZoneVariance', 'adc_squareroot_firstorder_TotalEnergy', 'dwi_log-sigma-2-mm-3D_ngtdm_Strength']","[0.7966101694915254, 0.6349206349206349]","[0.8909952606635071, 0.45454545454545453]","[0.8411633109619687, 0.5298013245033113]","[0.8909952606635071, 0.45454545454545453]",Random Forest
41,9,1.0,1.0,0.8077669902912622,0.3817744977221375,0.34989092129551946,0.5063291139240507,0.6641234610716144,0.738255033557047,0.3883495145631068,0.9230769230769231,0.7272727272727273,0.7407407407407407,0.655713218820015,40,"['dwi_square_ngtdm_Strength', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_glcm_Imc1', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_square_firstorder_Skewness', 'dwi_exponential_ngtdm_Strength', 'dwi_square_ngtdm_Busyness', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_exponential_firstorder_Skewness', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_exponential_firstorder_Range', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_exponential_glszm_LargeAreaHighGrayLevelEmphasis', 'dwi_square_firstorder_Kurtosis', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'adc_wavelet2-LL_ngtdm_Coarseness', 'dwi_log-sigma-3-mm-3D_glrlm_GrayLevelNonUniformity', 'dwi_exponential_gldm_DependenceVariance', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_original_firstorder_Kurtosis', 'dwi_exponential_glcm_Imc2', 't2_wavelet2-HL_glszm_GrayLevelNonUniformity', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 't2_original_shape_SurfaceVolumeRatio', 'dwi_square_glcm_MCC', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'adc_squareroot_firstorder_TotalEnergy', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 't2_log-sigma-3-mm-3D_glszm_ZoneEntropy', 't2_log-sigma-2-mm-3D_glrlm_RunLengthNonUniformity', 'dwi_exponential_glcm_JointAverage', 'dwi_wavelet2-LH_glcm_MCC', 'dwi_log-sigma-0-6-mm-3D_glszm_LargeAreaEmphasis']","[0.7407407407407407, 0.7272727272727273]","[0.9230769230769231, 0.3883495145631068]","[0.821917808219178, 0.5063291139240507]","[0.9230769230769231, 0.3883495145631068]",Random Forest
42,9,1.0,1.0,0.8003901927668744,0.2956711775750144,0.27855304159328,0.4132231404958678,0.6324988353836333,0.7633333333333333,0.3246753246753247,0.9147982062780269,0.5681818181818182,0.796875,0.6197367654766758,43,"['dwi_square_ngtdm_Strength', 'dwi_exponential_glcm_Imc1', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_ngtdm_Strength', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_exponential_glszm_GrayLevelVariance', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_square_firstorder_Skewness', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_exponential_firstorder_Maximum', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_exponential_firstorder_Skewness', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_square_ngtdm_Busyness', 'dwi_wavelet2-LL_firstorder_Kurtosis', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_exponential_glszm_LargeAreaEmphasis', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_square_glcm_MCC', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_square_firstorder_Kurtosis', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'dwi_exponential_glcm_Imc2', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 'adc_logarithm_ngtdm_Coarseness', 'dwi_wavelet2-LH_glcm_Correlation', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 'dwi_log-sigma-0-6-mm-3D_glszm_ZoneVariance', 'dwi_log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis', 'dwi_wavelet2-LH_glcm_Imc2', 't2_original_shape_SurfaceVolumeRatio', 't2_original_glszm_GrayLevelNonUniformity', 'dwi_log-sigma-3-mm-3D_ngtdm_Coarseness', 'dwi_wavelet2-LH_glcm_MCC', 'dwi_log-sigma-2-mm-3D_ngtdm_Strength', 't2_logarithm_ngtdm_Coarseness']","[0.796875, 0.5681818181818182]","[0.9147982062780269, 0.3246753246753247]","[0.8517745302713987, 0.4132231404958678]","[0.9147982062780269, 0.3246753246753247]",Random Forest
