model,split,epoch,train_loss,train_auc,train_f1,val_loss,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
config3,5,97,0.536279877539284,0.7755252877204096,0.612859097127223,0.5599797430054453,0.7696929238985314,0.3800961683573703,0.3615617928843098,0.5781990521327014,0.6735151104819351,0.7013422818791947,0.7261904761904762,0.6915887850467289,0.4803149606299212,0.8654970760233918,0.7088896306186026,"[0.8654970760233918, 0.48031496062992124]","[0.6915887850467289, 0.7261904761904762]","[0.7688311688311689, 0.5781990521327014]","[0.6915887850467289, 0.7261904761904762]"
config4,1,43,0.7034044630840072,0.7441238021432546,0.5106382978723404,0.8591453509770023,0.7169312169312169,0.2683344744378892,0.2677111716621253,0.4625,0.6335227272727273,0.7133333333333334,0.4404761904761904,0.8194444444444444,0.4868421052631579,0.7901785714285714,0.6299603174603174,"[0.7901785714285714, 0.4868421052631579]","[0.8194444444444444, 0.44047619047619047]","[0.8045454545454546, 0.4625]","[0.8194444444444444, 0.44047619047619047]"
config4,2,99,0.343771214571092,0.9391815262690442,0.8011283497884344,0.9723973648496516,0.7279274326553051,0.2831711084429065,0.2830136069596252,0.4819277108433735,0.6414268183846497,0.7123745819397993,0.4705882352941176,0.8084112149532711,0.4938271604938271,0.7935779816513762,0.6394997251236944,"[0.7935779816513762, 0.49382716049382713]","[0.8084112149532711, 0.47058823529411764]","[0.8009259259259259, 0.4819277108433735]","[0.8084112149532711, 0.47058823529411764]"
config4,3,42,0.800557347497641,0.7127630743898046,0.4828571428571429,0.78273288468399,0.727922077922078,0.2152320830668481,0.2116402116402117,0.4129032258064516,0.6032770097286226,0.6946308724832215,0.3636363636363636,0.8333333333333334,0.4776119402985074,0.7575757575757576,0.5984848484848485,"[0.7575757575757576, 0.47761194029850745]","[0.8333333333333334, 0.36363636363636365]","[0.7936507936507936, 0.4129032258064516]","[0.8333333333333334, 0.36363636363636365]"
config4,4,32,0.8933047566977158,0.6482002925683519,0.4305555555555556,1.0142151595635196,0.6986102133160957,0.3144918385911334,0.3126056446242892,0.5164835164835165,0.6554380199240013,0.7114754098360656,0.5595238095238095,0.7692307692307693,0.4795918367346938,0.821256038647343,0.6643772893772895,"[0.821256038647343, 0.47959183673469385]","[0.7692307692307693, 0.5595238095238095]","[0.794392523364486, 0.5164835164835165]","[0.7692307692307693, 0.5595238095238095]"
config4,5,24,1.0512776124270202,0.584051144239972,0.3486486486486486,0.6923140943947769,0.7252447708055185,0.254736283476748,0.254406914591152,0.4567901234567901,0.6270125732491324,0.7046979865771812,0.4404761904761904,0.8084112149532711,0.4743589743589743,0.7863636363636364,0.6244437027147307,"[0.7863636363636364, 0.47435897435897434]","[0.8084112149532711, 0.44047619047619047]","[0.7972350230414746, 0.4567901234567901]","[0.8084112149532711, 0.44047619047619047]"
config5,1,30,1.8395230132238796,0.5593833107446086,0.3552123552123552,1.0710137742979895,0.7336309523809524,0.0,0.0,0.0,0.4186046511627907,0.72,0.0,1.0,0.0,0.72,0.5,"[0.72, 0.0]","[1.0, 0.0]","[0.8372093023255814, 0.0]","[1.0, 0.0]"
config5,2,29,1.846487686394152,0.5685249709639953,0.3683527885862516,0.7539992560568978,0.7701484332050578,0.3460091816207774,0.3257540167246077,0.5596330275229358,0.6535007242877837,0.6789297658862876,0.7176470588235294,0.6635514018691588,0.4586466165413533,0.8554216867469879,0.6905992303463442,"[0.8554216867469879, 0.45864661654135336]","[0.6635514018691588, 0.7176470588235294]","[0.7473684210526316, 0.5596330275229358]","[0.6635514018691588, 0.7176470588235294]"
config5,3,26,2.0749163088975853,0.5413028936038833,0.3337679269882659,0.669166581514971,0.7272186147186147,0.2924772857351763,0.2900035866167956,0.5181347150259067,0.643682742128338,0.6879194630872483,0.5681818181818182,0.7380952380952381,0.4761904761904761,0.8031088082901554,0.6531385281385282,"[0.8031088082901554, 0.47619047619047616]","[0.7380952380952381, 0.5681818181818182]","[0.7692307692307693, 0.5181347150259067]","[0.7380952380952381, 0.5681818181818182]"
config5,4,29,1.6038630348202696,0.6286820001785628,0.4130718954248366,0.7752173696153833,0.7295302736479207,0.3672636038262354,0.3607131408280521,0.5595854922279793,0.677874280886172,0.7213114754098361,0.6428571428571429,0.751131221719457,0.4954128440366973,0.8469387755102041,0.6969941822882999,"[0.8469387755102041, 0.4954128440366973]","[0.751131221719457, 0.6428571428571429]","[0.7961630695443646, 0.5595854922279793]","[0.751131221719457, 0.6428571428571429]"
config5,5,29,1.7161258992749984,0.5862190523874238,0.3756476683937824,0.6181294394506851,0.7377614597240765,0.0,0.0,0.0,0.41796875,0.7181208053691275,0.0,1.0,0.0,0.7181208053691275,0.5,"[0.7181208053691275, 0.0]","[1.0, 0.0]","[0.8359375, 0.0]","[1.0, 0.0]"
config6,1,32,1.308986100528034,0.7402370621229759,0.5067750677506775,2.488477851426289,0.6925154320987654,0.3052277210389937,0.2810188989317994,0.5333333333333333,0.6266666666666667,0.65,0.7142857142857143,0.625,0.425531914893617,0.8490566037735849,0.6696428571428572,"[0.8490566037735849, 0.425531914893617]","[0.625, 0.7142857142857143]","[0.72, 0.5333333333333333]","[0.625, 0.7142857142857143]"
config6,2,25,2.0302991402911905,0.5605656896905102,0.3450980392156862,0.893396994532477,0.7622319956019791,0.3483148720137077,0.3001868115350754,0.5622489959839357,0.6249640395392457,0.6354515050167224,0.8235294117647058,0.5607476635514018,0.4268292682926829,0.8888888888888888,0.6921385376580538,"[0.8888888888888888, 0.4268292682926829]","[0.5607476635514018, 0.8235294117647058]","[0.6876790830945558, 0.5622489959839357]","[0.5607476635514018, 0.8235294117647058]"
config6,3,41,1.33784534287552,0.6746402291555891,0.4588859416445623,1.1697761795246728,0.7633658008658009,0.3837545125169885,0.3780113664939899,0.5829145728643216,0.6869232813943774,0.7214765100671141,0.6590909090909091,0.7476190476190476,0.5225225225225225,0.839572192513369,0.7033549783549784,"[0.839572192513369, 0.5225225225225225]","[0.7476190476190476, 0.6590909090909091]","[0.7909319899244333, 0.5829145728643216]","[0.7476190476190476, 0.6590909090909091]"
