,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
wavelet2-LL_glszm_LowGrayLevelZoneEmphasis,0.5837395348837209,>,0.00076429588502,0.5576470588235294,0.5562790697674418,mann-whitney U-test,4.173818730431724e-07
wavelet2-HH_firstorder_Energy,0.583697948016416,<,11321996.486168291,0.5646511627906977,0.5647058823529412,mann-whitney U-test,4.229195925509292e-07
squareroot_glcm_JointEnergy,0.5835950752393981,<,0.0140117941950929,0.5581395348837209,0.5576470588235294,mann-whitney U-test,4.3692441425022115e-07
wavelet2-LH_firstorder_Kurtosis,0.5835885088919289,<,5.342102107752438,0.5627906976744186,0.5623529411764706,mann-whitney U-test,4.3783336846635494e-07
original_shape_Flatness,0.583435294117647,<,0.7279104115797174,0.573953488372093,0.5741176470588235,mann-whitney U-test,4.595676375823663e-07
original_glrlm_GrayLevelNonUniformityNormalized,0.583343365253078,<,0.0669357186280205,0.5572093023255814,0.5623529411764706,mann-whitney U-test,4.731038573646697e-07
original_shape_Sphericity,0.5829778385772914,<,0.8403036989397228,0.5544186046511628,0.5529411764705883,mann-whitney U-test,5.308308954032508e-07
wavelet2-LL_glszm_SmallAreaLowGrayLevelEmphasis,0.582500683994528,>,0.0006893131696175,0.548235294117647,0.547906976744186,mann-whitney U-test,6.164767954021858e-07
square_ngtdm_Contrast,0.5824853625170998,>,0.0450408374679818,0.548235294117647,0.5497674418604651,mann-whitney U-test,6.194365599819567e-07
wavelet2-LL_firstorder_RobustMeanAbsoluteDeviation,0.5824437756497948,>,530.5475264144872,0.5552941176470588,0.5581395348837209,mann-whitney U-test,6.275394107781977e-07
wavelet2-HL_ngtdm_Contrast,0.5821636114911082,>,0.0245449730082487,0.5670588235294117,0.5683720930232559,mann-whitney U-test,6.848504637372769e-07
wavelet2-LH_glrlm_ShortRunLowGrayLevelEmphasis,0.5817586867305061,>,0.0037476006499786,0.571764705882353,0.5702325581395349,mann-whitney U-test,7.766752818844465e-07
wavelet-HH_glszm_SmallAreaEmphasis,0.5816601915184678,<,0.7116306442700422,0.5544186046511628,0.5552941176470588,mann-whitney U-test,8.007430587536302e-07
exponential_glrlm_RunEntropy,0.5815441860465116,<,4.45247480462767,0.5637209302325581,0.5647058823529412,mann-whitney U-test,8.300113251732235e-07
log-sigma-0-6-mm-3D_glszm_SizeZoneNonUniformity,0.5814435020519836,<,166.63978494623657,0.5655813953488372,0.5670588235294118,mann-whitney U-test,8.562468011225634e-07
wavelet2-HH_glszm_SizeZoneNonUniformity,0.581178659370725,<,218.1573033707865,0.5609302325581396,0.56,mann-whitney U-test,9.291266940627243e-07
wavelet2-LL_glrlm_LongRunLowGrayLevelEmphasis,0.5811589603283174,>,0.0007984863960392,0.5576470588235294,0.5581395348837209,mann-whitney U-test,9.347798680044897e-07
wavelet2-HH_glrlm_LongRunHighGrayLevelEmphasis,0.5810079343365253,<,140.7487857529448,0.5544186046511628,0.5552941176470588,mann-whitney U-test,9.792346147172265e-07
wavelet-HH_glszm_SizeZoneNonUniformityNormalized,0.5808328317373461,<,0.469789612227233,0.56,0.56,mann-whitney U-test,1.0333253678674703e-06
squareroot_glszm_GrayLevelNonUniformityNormalized,0.580598632010944,<,0.0759418582128099,0.5627906976744186,0.5623529411764706,mann-whitney U-test,1.1101833715891179e-06
log-sigma-3-mm-3D_firstorder_Energy,0.580430095759234,<,155421294.47580144,0.5665116279069767,0.5670588235294118,mann-whitney U-test,1.16886556247374e-06
wavelet-HH_firstorder_TotalEnergy,0.5803688098495212,<,155574393.1143506,0.5581395348837209,0.5576470588235294,mann-whitney U-test,1.190935562058537e-06
wavelet-LH_firstorder_Kurtosis,0.5803512995896032,<,6.381498693638611,0.5609302325581396,0.5623529411764706,mann-whitney U-test,1.1973145609945866e-06
log-sigma-0-6-mm-3D_firstorder_Energy,0.5798194254445964,<,9701529.861549264,0.5609302325581396,0.5647058823529412,mann-whitney U-test,1.4075197461376561e-06
wavelet2-LL_firstorder_Uniformity,0.5796640218878248,<,0.0187981491496905,0.5451162790697675,0.5458823529411765,mann-whitney U-test,1.4753577219412085e-06
wavelet2-LL_glrlm_GrayLevelNonUniformityNormalized,0.5791474692202463,<,0.0185767074314278,0.5479069767441861,0.548235294117647,mann-whitney U-test,1.7241794996365537e-06
wavelet2-HH_gldm_LargeDependenceHighGrayLevelEmphasis,0.5789548563611491,<,698.6477810317639,0.5506976744186046,0.5505882352941176,mann-whitney U-test,1.8269071157246743e-06
