model,split,epoch,train_loss,train_auc,train_f1,val_loss,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
config2,3,40,0.3879277254369562,0.8933225845182757,0.7425149700598802,0.9568930915197446,0.6444805194805195,0.1192908770084963,0.0951417004048583,0.2241379310344827,0.5183189655172413,0.697986577181208,0.1477272727272727,0.9285714285714286,0.4642857142857143,0.7222222222222222,0.5381493506493507,"[0.7222222222222222, 0.4642857142857143]","[0.9285714285714286, 0.14772727272727273]","[0.8125, 0.22413793103448276]","[0.9285714285714286, 0.14772727272727273]"
config2,4,28,0.5094825600438991,0.8096451406869176,0.5691318327974276,0.7117369292072611,0.6306830424477483,0.1778515078322571,0.1769256470225397,0.4198895027624309,0.5875671290035931,0.6557377049180327,0.4523809523809524,0.7330316742081447,0.3917525773195876,0.7788461538461539,0.5927063132945486,"[0.7788461538461539, 0.3917525773195876]","[0.7330316742081447, 0.4523809523809524]","[0.7552447552447552, 0.4198895027624309]","[0.7330316742081447, 0.4523809523809524]"
config2,5,11,0.6314508395762293,0.6390305210132119,0.261758691206544,0.6089780518672611,0.6664163328882955,0.1723060630946432,0.1223183768453202,0.2135922330097087,0.5246460150849761,0.7281879194630873,0.1309523809523809,0.9626168224299064,0.5789473684210527,0.7383512544802867,0.5467846016911437,"[0.7383512544802867, 0.5789473684210527]","[0.9626168224299065, 0.13095238095238096]","[0.8356997971602435, 0.21359223300970873]","[0.9626168224299065, 0.13095238095238096]"
config3,1,24,0.6931472759445508,0.4985507939054824,0.4425697598961713,0.6931472305456797,0.5198412698412699,0.0,0.0,0.4375,0.21875,0.28,1.0,0.0,0.28,0.0,0.5,"[0.0, 0.28]","[0.0, 1.0]","[0.0, 0.4375]","[0.0, 1.0]"
config3,2,2,0.6966122561157643,0.5173122907699665,0.4178364987613542,0.6931472134590149,0.5,0.0,0.0,0.4427083333333333,0.2213541666666666,0.2842809364548495,1.0,0.0,0.2842809364548495,0.0,0.5,"[0.0, 0.2842809364548495]","[0.0, 1.0]","[0.0, 0.4427083333333333]","[0.0, 1.0]"
config3,3,9,0.6931472545653928,0.5099157818905335,0.437946718648473,0.6931472324684962,0.5349025974025974,0.0,0.0,0.4559585492227979,0.2279792746113989,0.2953020134228188,1.0,0.0,0.2953020134228188,0.0,0.5,"[0.0, 0.2953020134228188]","[0.0, 1.0]","[0.0, 0.45595854922279794]","[0.0, 1.0]"
config3,4,4,0.6931476186350437,0.4948010741241835,0.4450261780104712,0.6931474991873199,0.5357681534152122,0.0217929704989672,0.003447242206235,0.4322916666666667,0.2338449483775811,0.2852459016393442,0.988095238095238,0.0180995475113122,0.2766666666666666,0.8,0.5030973928032751,"[0.8, 0.27666666666666667]","[0.01809954751131222, 0.9880952380952381]","[0.035398230088495575, 0.4322916666666667]","[0.01809954751131222, 0.9880952380952381]"
config3,5,64,0.5427950788506256,0.7666220482900263,0.5420560747663551,0.7274898295634545,0.6079494882064975,0.1807599583418206,0.1799432246103933,0.3949044585987261,0.5892517737184975,0.6812080536912751,0.369047619047619,0.8037383177570093,0.4246575342465753,0.7644444444444445,0.5863929684023141,"[0.7644444444444445, 0.4246575342465753]","[0.8037383177570093, 0.36904761904761907]","[0.7835990888382688, 0.39490445859872614]","[0.8037383177570093, 0.36904761904761907]"
config4,1,67,0.7912151017915069,0.7117838037136547,0.485273492286115,10.414980032783934,0.6505456349206349,0.085953507649665,0.0810913224706328,0.2706766917293233,0.5314839561430342,0.6766666666666666,0.2142857142857142,0.8564814814814815,0.3673469387755102,0.7370517928286853,0.5353835978835979,"[0.7370517928286853, 0.3673469387755102]","[0.8564814814814815, 0.21428571428571427]","[0.7922912205567452, 0.2706766917293233]","[0.8564814814814815, 0.21428571428571427]"
config4,2,58,0.908272194316589,0.6210528113684498,0.3977746870653685,2.821364523302279,0.6238592633315008,0.126047016891673,0.1258482418260332,0.384180790960452,0.5626367137700122,0.6354515050167224,0.4,0.7289719626168224,0.3695652173913043,0.7536231884057971,0.5644859813084112,"[0.7536231884057971, 0.3695652173913043]","[0.7289719626168224, 0.4]","[0.7410926365795725, 0.384180790960452]","[0.7289719626168224, 0.4]"
config4,3,51,0.9574721764553084,0.6365276753400457,0.4275668073136427,3.347188090657464,0.6126623376623377,0.1543381335682796,0.135874067937034,0.465863453815261,0.5412890756108006,0.5536912751677853,0.6590909090909091,0.5095238095238095,0.3602484472049689,0.781021897810219,0.5843073593073593,"[0.781021897810219, 0.36024844720496896]","[0.5095238095238095, 0.6590909090909091]","[0.6167146974063401, 0.46586345381526106]","[0.5095238095238095, 0.6590909090909091]"
config4,4,91,0.5742991383662089,0.8364536045657146,0.6288951841359773,1.52894030686687,0.6676093514328809,0.1897286143755444,0.1897222594928217,0.4142011834319526,0.5948556937567926,0.6754098360655738,0.4166666666666667,0.7737556561085973,0.4117647058823529,0.7772727272727272,0.595211161387632,"[0.7772727272727272, 0.4117647058823529]","[0.7737556561085973, 0.4166666666666667]","[0.7755102040816326, 0.41420118343195267]","[0.7737556561085973, 0.4166666666666667]"
config4,5,10,1.2985659521220316,0.4957135704578662,0.3214756258234519,74.95167912115286,0.5645582999554962,0.1123348003450201,0.1115508416442403,0.3825136612021858,0.5544529565090832,0.6208053691275168,0.4166666666666667,0.7009345794392523,0.3535353535353535,0.7537688442211056,0.5588006230529595,"[0.7537688442211056, 0.35353535353535354]","[0.7009345794392523, 0.4166666666666667]","[0.7263922518159807, 0.3825136612021858]","[0.7009345794392523, 0.4166666666666667]"
